Feature,Average_Importance_Magnitude,Number_of_Models
Pos2_Unpaired,0.0023534057937478,10
Pos15_Paired-Opening,0.00231788340188053,10
Pos60_Paired-Closing,0.00231223932790993,10
Pos3_Unpaired,0.00228484465738764,10
Pos7_Paired-Opening,0.00228181677159771,10
Pos64_Paired-Closing,0.00219704719889566,10
Pos2_Paired-Opening,0.00219021389862042,10
Pos13_Unpaired,0.00211208752546331,10
Pos67_Paired-Closing,0.00206924349961802,10
Pos3_Paired-Opening,0.00206666861896983,10
Pos12_Unpaired,0.00205119194364368,10
Pos65_Unpaired,0.00203652357711387,10
Pos16_Paired-Opening,0.00198051343598455,10
Pos70_Paired-Closing,0.0019470989354921898,10
Pos1_Paired-Opening,0.00192956965433369,10
Pos59_Unpaired,0.00184035162338998,10
Pos1_Unpaired,0.0018369325493090497,10
Pos54_Paired-Closing,0.00180835742589442,10
Pos65_Paired-Closing,0.0017711048633642702,10
Pos53_Paired-Closing,0.0017649234507920602,10
Pos55_Paired-Closing,0.00172831994239095,10
Pos68_Unpaired,0.0017180564316875001,10
Pos51_Unpaired,0.0016941921115500302,10
Pos60_Unpaired,0.0016581325494175298,10
Pos55_Unpaired,0.0016534438808947602,10
Pos54_Unpaired,0.00160881217250869,10
Pos68_Paired-Closing,0.0015987873231536498,10
Pos58_Paired-Closing,0.00151988525283608,10
Pos71_Paired-Opening,0.00145357175657137,10
Pos73_Unpaired,0.0013297745402552099,10
Pos59_Paired-Closing,0.00132022921041776,10
Pos72_Paired-Closing,0.00128657246037599,10
Pos72_Paired-Opening,0.0012859409993226899,10
Pos73_Paired-Closing,0.0012843498683625001,10
Pos71_Paired-Closing,0.0012672740561886701,10
Pos72_Unpaired,0.00125435826482274,10
Pos29_Unpaired,0.00118665248046013,10
Pos77_Unpaired,0.0011759320719532,10
Pos79_Unpaired,0.00110960316578597,10
Pos70_Paired-Opening,0.00110682890245283,10
Pos69_Unpaired,0.00107572918196902,10
Pos46_Paired-Closing,0.00105280109496257,10
Pos47_Paired-Closing,0.00105218783461782,10
Pos51_Paired-Closing,0.00101073780404837,10
Pos69_Paired-Opening,0.0009874733816335,10
Pos49_Paired-Closing,0.0009824843981157902,10
Pos39_Unpaired,0.0009763685029677,10
Pos43_Unpaired,0.0009357419909331,10
Pos32_Unpaired,0.00093400167736433,10
Pos54_Paired-Opening,0.0009320898345047399,10
Pos40_Paired-Opening,0.00092377996109288,10
Pos24_Unpaired,0.0009181127330228,10
Pos78_Unpaired,0.00090137618408862,10
Pos48_Unpaired,0.00086936577042054,10
Pos23_Unpaired,0.00085827199224908,10
Pos50_Paired-Closing,0.00085303760508104,10
Pos23_Paired-Opening,0.0008516660548453299,10
Pos24_Paired-Opening,0.0008473511275173699,10
Pos46_Unpaired,0.00084347389772299,10
Pos43_Paired-Opening,0.0008425745023842799,10
Pos69_Paired-Closing,0.00081048233294962,10
Pos41_Unpaired,0.0007992282157745599,10
Pos78_Paired-Closing,0.0007961649915124199,10
Pos22_Paired-Opening,0.00077945982414626,10
Pos31_Paired-Opening,0.00076646860145591,10
Pos48_Paired-Closing,0.00075549040432103,10
Pos77_Paired-Closing,0.00074353002093931,10
Pos51_Paired-Opening,0.0007418097376752401,10
Pos39_Paired-Closing,0.0007392043868921083,10
Pos21_Paired-Opening,0.00071813552216514,10
Pos37_Paired-Closing,0.00068724101278577,10
Pos37_Unpaired,0.0006807763788663,10
Pos25_Paired-Opening,0.0006675344759977701,10
Pos52_Paired-Opening,0.00066257141636411,10
Pos49_Paired-Opening,0.00065037271182844,10
Pos32_Paired-Opening,0.00063452797962949,10
Pos41_Paired-Opening,0.00061545477919973,10
Pos25_Unpaired,0.0006030090388254901,10
Pos49_Unpaired,0.00060278057941733,10
Pos20_Paired-Closing,0.00059927684716987,10
Pos26_Unpaired,0.00059871737754561,10
Pos80_Paired-Closing,0.00058066712583148,10
Pos38_Paired-Closing,0.000571254207256119,10
Pos29_Paired-Closing,0.00055998756666216,10
Pos47_Unpaired,0.00055293513723469,10
Pos21_Paired-Closing,0.0005509000550112701,10
Pos42_Paired-Opening,0.00054303474345996,10
Pos45_Paired-Opening,0.0005242997858128701,10
Pos79_Paired-Closing,0.00051941507746813,10
Pos50_Paired-Opening,0.0005123719790006899,10
Pos42_Unpaired,0.0005088773137257418,10
Pos27_Paired-Opening,0.0005077128692086,10
Pos22_Paired-Closing,0.0004966614617044199,10
Pos38_Unpaired,0.0004928669710867,10
Pos30_Paired-Opening,0.00049074048238859,10
Pos71_Unpaired,0.0004886719639247701,10
Pos26_Paired-Opening,0.00047924803725121003,10
Pos19_Paired-Closing,0.00045183489464838003,10
Pos80_Unpaired,0.00045165353600234005,10
Pos29_Paired-Opening,0.00044547366814652004,10
Pos28_Unpaired,0.00039953788154722004,10
Pos31_Paired-Closing,0.00039407381926182,10
Pos40_Paired-Closing,0.0003857094319135543,10
Pos36_Paired-Closing,0.00037939467652072,10
Pos44_Paired-Closing,0.00037003065588380997,10
Pos24_Paired-Closing,0.0003618324672241,10
Pos31_Unpaired,0.0003526899697724431,10
Pos33_Unpaired,0.00035209344764523,10
Pos44_Paired-Opening,0.00034363930389146003,10
Pos36_Unpaired,0.00034241594861512996,10
Pos27_Paired-Closing,0.00034114538389013,10
Pos22_Unpaired,0.00033972767733564,10
Pos70_Unpaired,0.00032920929675957,10
Pos34_Unpaired,0.00031056896242684,10
Pos45_Paired-Closing,0.00030303823598224996,10
Pos25_Paired-Closing,0.00029972911775176,10
Pos16_Paired-Closing,0.00029434938541635,10
Pos30_Unpaired,0.00029267284654927806,10
Pos23_Paired-Closing,0.00028922319550613,10
Pos26_Paired-Closing,0.0002701886363724919,10
Pos14_Paired-Closing,0.00025889680586460996,10
Pos21_Unpaired,0.00024592174729361,10
Pos11_Paired-Closing,0.00024476902939404995,10
Pos17_Paired-Closing,0.00023966880807796002,10
Pos18_Paired-Closing,0.0002326999877119207,10
Pos33_Paired-Closing,0.00022895122142908,10
Pos50_Unpaired,0.00022605491004308999,10
Pos34_Paired-Closing,0.00022088517397160756,10
Pos28_Paired-Closing,0.00021675653037718027,10
Pos30_Paired-Closing,0.00021323426652830458,10
Pos28_Paired-Opening,0.00019947432920911602,10
Pos27_Unpaired,0.00019926542916471032,10
Pos13_Paired-Closing,0.00019895813157570031,10
Pos15_Paired-Closing,0.00019790297958683953,10
Pos74_Unpaired,0.0001903785070728946,10
Pos12_Paired-Closing,0.000185643622138,10
Pos45_Unpaired,0.00015560959771504079,10
Pos74_Paired-Closing,0.00012685315973448696,10
Pos43_Paired-Closing,0.0001267253114708269,10
Pos87_Unpaired,0.00011778952549035152,10
Pos84_Unpaired,0.00010885712730482152,10
Pos32_Paired-Closing,0.00010823391459002582,10
Pos44_Unpaired,8.274968305641688e-05,10
Pos10_Paired-Closing,8.053309717693223e-05,10
Pos86_Paired-Opening,8.052128474547471e-05,10
Pos86_Paired-Closing,8.045634375895669e-05,10
Pos41_Paired-Closing,7.863674754144225e-05,10
Pos87_Paired-Opening,7.847057065376228e-05,10
Pos33_Paired-Opening,7.693497986230263e-05,10
Pos97_Unpaired,7.519116601549691e-05,10
Pos38_Paired-Opening,7.288077894193317e-05,10
Pos84_Paired-Opening,6.680194151421364e-05,10
Pos91_Paired-Closing,6.48925627624026e-05,10
Pos39_Paired-Opening,6.464648169915343e-05,10
Pos42_Paired-Closing,6.360426431904951e-05,10
Pos93_Unpaired,5.9814847096755005e-05,10
Pos85_Paired-Closing,5.857001880095029e-05,10
Pos35_Unpaired,5.4513753137670905e-05,10
Pos83_Paired-Closing,4.846545715472026e-05,10
Pos91_Unpaired,4.835735304455813e-05,10
Pos34_Paired-Opening,4.6296618287384146e-05,10
Pos35_Paired-Closing,4.457848644743327e-05,10
Pos96_Paired-Closing,4.3896828465838623e-05,10
Pos97_Paired-Closing,4.3724453053866135e-05,10
Pos83_Paired-Opening,4.1113389725315494e-05,10
Pos85_Paired-Opening,3.9568345361254905e-05,10
Pos37_Paired-Opening,3.594538066764408e-05,10
Pos95_Unpaired,3.546450911896409e-05,10
Pos94_Paired-Closing,3.4804112180944236e-05,10
Pos96_Unpaired,3.443530277498276e-05,10
Pos93_Paired-Closing,3.4433371676207146e-05,10
Pos92_Paired-Closing,3.391981253674169e-05,10
Pos75_Unpaired,3.389227665810542e-05,10
Pos76_Unpaired,3.245500302045321e-05,10
Pos94_Unpaired,3.107352091610959e-05,10
Pos95_Paired-Closing,3.066559741077232e-05,10
Pos81_Paired-Opening,3.0334469236415357e-05,10
Pos82_Paired-Opening,3.0043614171556572e-05,10
Pos88_Unpaired,2.7689309698839973e-05,10
Pos75_Paired-Closing,2.6041023405789392e-05,10
Pos82_Unpaired,2.5633609962686178e-05,10
Pos81_Paired-Closing,2.521898331066002e-05,10
Pos92_Unpaired,2.2903393082216253e-05,10
Pos90_Unpaired,2.2428637485040405e-05,10
Pos81_Unpaired,2.152764527604651e-05,10
Pos89_Unpaired,2.1186323990681248e-05,10
Pos82_Paired-Closing,2.0624729901258796e-05,10
Pos90_Paired-Closing,2.0563159716123336e-05,10
Pos76_Paired-Closing,2.0048665911059078e-05,10
Pos83_Unpaired,1.90255384858697e-05,10
Pos89_Paired-Closing,1.674406395781525e-05,10
Pos88_Paired-Closing,1.4813593034549374e-05,10
Pos9_Paired-Closing,4.4123256603233705e-06,10
Pos8_Paired-Closing,0.0,10
Pos90_Paired-Opening,0.0,10
Pos100_Unpaired,0.0,10
Pos99_Unpaired,0.0,10
Pos99_Paired-Opening,0.0,10
Pos99_Paired-Closing,0.0,10
Pos98_Unpaired,0.0,10
Pos89_Paired-Opening,0.0,10
Pos98_Paired-Opening,0.0,10
Pos98_Paired-Closing,0.0,10
Pos97_Paired-Opening,0.0,10
Pos96_Paired-Opening,0.0,10
Pos88_Paired-Opening,0.0,10
Pos95_Paired-Opening,0.0,10
Pos94_Paired-Opening,0.0,10
Pos93_Paired-Opening,0.0,10
Pos92_Paired-Opening,0.0,10
Pos91_Paired-Opening,0.0,10
Pos2_Paired-Closing,0.0,10
Pos65_Paired-Opening,0.0,10
Pos87_Paired-Closing,0.0,10
Pos86_Unpaired,0.0,10
Pos60_Paired-Opening,0.0,10
Pos5_Paired-Closing,0.0,10
Pos59_Paired-Opening,0.0,10
Pos58_Paired-Opening,0.0,10
Pos57_Paired-Opening,0.0,10
Pos56_Paired-Opening,0.0,10
Pos55_Paired-Opening,0.0,10
Pos100_Paired-Opening,0.0,10
Pos53_Paired-Opening,0.0,10
Pos4_Paired-Closing,0.0,10
Pos48_Paired-Opening,0.0,10
Pos47_Paired-Opening,0.0,10
Pos46_Paired-Opening,0.0,10
Pos40_Unpaired,0.0,10
Pos3_Paired-Closing,0.0,10
Pos36_Paired-Opening,0.0,10
Pos35_Paired-Opening,0.0,10
Pos61_Paired-Opening,0.0,10
Pos62_Paired-Opening,0.0,10
Pos63_Paired-Opening,0.0,10
Pos76_Paired-Opening,0.0,10
Pos85_Unpaired,0.0,10
Pos84_Paired-Closing,0.0,10
Pos80_Paired-Opening,0.0,10
Pos7_Paired-Closing,0.0,10
Pos79_Paired-Opening,0.0,10
Pos78_Paired-Opening,0.0,10
Pos77_Paired-Opening,0.0,10
Pos75_Paired-Opening,0.0,10
Pos64_Paired-Opening,0.0,10
Pos74_Paired-Opening,0.0,10
Pos73_Paired-Opening,0.0,10
Pos6_Paired-Closing,0.0,10
Pos68_Paired-Opening,0.0,10
Pos67_Paired-Opening,0.0,10
Pos66_Paired-Opening,0.0,10
Pos1_Paired-Closing,0.0,10
Pos100_Paired-Closing,0.0,10
