Feature,Model,Spearman Correlation,P-Value
,76,,
,78,,
,88,,
,94,,
Pos9_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos9_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos9_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos9_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos10_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos10_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos10_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos10_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos11_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos11_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos11_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos11_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos12_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos12_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos12_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos12_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos13_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos13_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos13_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos13_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos14_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos14_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos14_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos14_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos15_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos15_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos15_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos15_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos16_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos16_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos16_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos16_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos17_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos17_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos17_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos17_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos18_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos18_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos18_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos18_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos19_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos19_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos19_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos19_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos20_A,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos20_C,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos20_G,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos20_T,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos21_A,31,-0.1866714850047534,2.7136332103241207e-09
,51,0.5199006437970498,2.484253734162904e-70
,6,-0.5415633951529318,2.7458334220021078e-77
,7,-0.5567165436138124,1.829411021718135e-82
,70,-0.00445649138589911,0.8880665980345908
,73,-0.5567165436138124,1.829411021718135e-82
,76,-0.40323433363415295,2.1806272339635185e-40
,78,-0.4821039925507423,2.472871205322521e-59
,88,0.1417509140339493,6.805253217871494e-06
,94,-0.5189091148792682,5.031570651439071e-70
Pos21_C,31,-0.8333742823681893,3.1104688077712357e-259
,51,-0.8333742823681893,3.1104688077712357e-259
,6,-0.8333742823681893,3.1104688077712357e-259
,7,-0.8267362019173681,1.500194055035685e-251
,70,-0.8333742823681893,3.1104688077712357e-259
,73,-0.8333742823681893,3.1104688077712357e-259
,76,-0.8333742823681893,3.1104688077712357e-259
,78,-0.8330718969246595,7.082099242780361e-259
,88,-0.8333742823681893,3.1104688077712357e-259
,94,-0.4422099125486951,3.971950153636889e-49
Pos21_G,31,0.6941163316026225,1.2463152449380272e-144
,51,0.6941163316026225,1.2463152449380272e-144
,6,0.6941163316026225,1.2463152449380272e-144
,7,0.6867342763321831,2.0980072944236433e-140
,70,0.6941163316026225,1.2463152449380272e-144
,73,0.6941163316026225,1.2463152449380272e-144
,76,0.6941163316026225,1.2463152449380272e-144
,78,0.6941163316026225,1.2463152449380272e-144
,88,0.6941163316026225,1.2463152449380272e-144
,94,0.6941163316026225,1.2463152449380272e-144
Pos21_T,31,0.8066155531779998,3.942056575461617e-230
,51,0.8012077670959954,8.431933657013992e-225
,6,-0.5644925312120479,3.168588006475142e-85
,7,0.7590761297253301,2.997302878655024e-188
,70,0.8062064359365827,1.0112234009950357e-229
,73,0.7850216013264742,8.754390429111109e-210
,76,0.743462728093793,1.4509841240673338e-176
,78,-0.13911473907241884,1.0092717500512796e-05
,88,-0.6648452712840189,1.3867358956987886e-128
,94,-0.804250111673079,8.866897755019722e-228
Pos22_A,31,-0.38577027405356,7.843347755634611e-37
,51,-0.5639763013234251,4.858139549892609e-85
,6,-0.5688702168450407,8.197412905573441e-87
,7,-0.1713661474945036,4.9616661593202374e-08
,70,-0.5488304765625629,9.756699008507366e-80
,73,-0.525468358285885,4.5197035641046497e-72
,76,-0.5461514797037477,7.929691163524869e-79
,78,-0.5597257669371942,1.5934206179244346e-83
,88,-0.12505325297852482,7.33467976799622e-05
,94,-0.39273144699378915,3.181700906994808e-38
Pos22_C,31,0.8187146452175327,1.0825181881717687e-242
,51,0.8187146452175327,1.0825181881717687e-242
,6,0.8187146452175327,1.0825181881717687e-242
,7,0.8187073166494716,1.1023674899528156e-242
,70,0.8187146452175327,1.0825181881717687e-242
,73,0.8187073166494716,1.1023674899528156e-242
,76,0.8187146452175327,1.0825181881717687e-242
,78,0.8187146452175327,1.0825181881717687e-242
,88,0.8187146452175327,1.0825181881717687e-242
,94,0.7175291059994431,6.29571956883855e-159
Pos22_G,31,0.7190751559069819,6.363678739648845e-160
,51,0.41013323562905296,7.485882361371282e-42
,6,-0.06685795225958527,0.03451907704601213
,7,0.7015875628586575,4.8492782740509265e-149
,70,0.7137905353194521,1.5083498571939974e-156
,73,0.7186833938129537,1.1390863461702673e-159
,76,0.11812877439506825,0.00018111098385187915
,78,-0.14521037106523316,4.013726420803721e-06
,88,0.7196502960024702,2.7022233850067178e-160
,94,0.7082808599119487,4.1324324967710595e-153
Pos22_T,31,-0.2146675358192137,6.8850792991519205e-12
,51,-0.5096038744044671,3.38384116349396e-67
,6,-0.8065560452156119,4.5216058507568115e-230
,7,-0.7948478536157837,9.715789504956178e-219
,70,-0.6969646939829125,2.694319582360916e-146
,73,-0.2825066129414712,8.341552381009878e-20
,76,-0.672402782507288,1.4995937509516997e-132
,78,-0.7728894154946319,2.3358690101039023e-199
,88,-0.7839430195081927,7.877723069734976e-209
,94,-0.792244380261311,2.5538965220960887e-216
Pos23_A,31,0.131302789655456,3.1133912337794276e-05
,51,0.37722393075185573,3.614007466726598e-35
,6,-0.427681471639233,9.806685173633966e-46
,7,-0.4827168747381026,1.6812787793752905e-59
,70,0.15864869505125867,4.5923387753430817e-07
,73,0.48270676908200666,1.6920195382844254e-59
,76,-0.4399295268275969,1.388241615672657e-48
,78,0.4974610269821809,1.2311442404591655e-63
,88,-0.267719041295493,7.109016482439942e-18
,94,0.5896347162338869,1.1230002415309351e-94
Pos23_C,31,-0.3036297928914468,9.015310541422297e-23
,51,-0.36806419563646714,1.9344339943789226e-33
,6,-0.16523409664920824,1.4819705545842254e-07
,7,0.4263153867960144,2.0049197150683784e-45
,70,-0.6950923287722224,3.3670779842519325e-145
,73,0.5366790410662218,1.1260987369718028e-75
,76,0.3540222259207764,6.762335378155051e-31
,78,0.7926521384283866,1.0728113424766365e-216
,88,0.2728620134193683,1.5622967253634764e-18
,94,-0.6222876072262438,2.9163771371518554e-108
Pos23_G,31,-0.0013493770240657049,0.9660062872850166
,51,-0.20679599769402238,4.035096418362905e-11
,6,0.5003648755473759,1.7855157572040037e-64
,7,0.25471475707216745,2.8383065370155995e-16
,70,0.5711436692155752,1.2021622502995607e-87
,73,0.4864583546875929,1.56786734630732e-60
,76,-0.5467596326395174,4.936415166816506e-79
,78,-0.1973106709660311,3.1002942944481566e-10
,88,0.23493447740174547,5.2493964147559454e-14
,94,-0.6812845844269618,2.2990245489125565e-137
Pos23_T,31,0.5837676594416317,2.137018945456512e-92
,51,0.6491571191411422,1.0334712018335137e-120
,6,0.3549122163151154,4.705871439094477e-31
,7,0.587999193058763,4.903373389408388e-94
,70,0.27159239949518815,2.2778741327146276e-18
,73,0.2918991613643561,4.295640509807821e-21
,76,0.3176869857991924,6.928512714339979e-25
,78,0.4015204126777207,4.97809926400713e-40
,88,0.4382626964221232,3.444235847395556e-48
,94,-0.0981148528363463,0.0018945664521269764
Pos24_A,31,0.5453906270896434,1.4328198934935224e-78
,51,-0.058082355091618944,0.06636087896922693
,6,-0.13582940707397273,1.633139167982215e-05
,7,-0.11074228278291326,0.00045081963076159013
,70,0.15031160698032647,1.801760833597956e-06
,73,0.5916780029334764,1.760011915545691e-95
,76,0.06182526958033861,0.05064077043903871
,78,0.4392742027261221,1.9855352090820537e-48
,88,0.42428335033796793,5.773537734810352e-45
,94,-0.0025144707590885928,0.9367023612930102
Pos24_C,31,-0.2582384281348124,1.0665376364370346e-16
,51,-0.5118235006173413,7.291773068593405e-68
,6,-0.7699782900067695,5.944791221416784e-197
,7,-0.6158016681744936,1.954056122121935e-105
,70,-0.7664350486114033,4.514961664653142e-194
,73,0.6939734810194721,1.5087801373569715e-144
,76,0.6549674115812132,1.4243013120607358e-123
,78,0.10568135655406641,0.0008165138499141503
,88,-0.4070697737848086,3.3785483741033643e-41
,94,0.45842396345069564,4.1063297632700454e-53
Pos24_G,31,0.7007892825532894,1.4569009283072744e-148
,51,0.7113294326347074,5.29784033613666e-155
,6,0.7115655319965312,3.7716614075192985e-155
,7,0.6107089438974583,2.911797882713958e-103
,70,0.7115655319965312,3.7716614075192985e-155
,73,0.7115655319965312,3.7716614075192985e-155
,76,0.710680159389692,1.3462881507305075e-154
,78,0.6180111598738648,2.165865291079592e-106
,88,0.6450445368026857,1.0034135815509152e-118
,94,0.6956541214336226,1.5814425296767485e-145
Pos24_T,31,-0.47424996064681785,3.2407357497968415e-57
,51,-0.49537089379859117,4.885383267593128e-63
,6,-0.6057024859567961,3.650317192450088e-101
,7,-0.7418452948258082,2.106304968472333e-175
,70,-0.7221680895820498,6.197321562488319e-162
,73,-0.07863919957845361,0.012863264644951676
,76,-0.03368576309234071,0.28723490489329506
,78,0.2654737137253336,1.3635424936259215e-17
,88,0.002473391720584138,0.9377343420272928
,94,-0.7341869412020736,5.111269884025761e-170
Pos25_A,31,0.5396284289183129,1.2044961395287409e-76
,51,0.14542210352881724,3.884552547882366e-06
,6,0.03506967364137319,0.2678815873126265
,7,0.30211890311502637,1.4978697868468518e-22
,70,0.3523503585021494,1.3320643570275576e-30
,73,0.5122577620132729,5.3931618993289445e-68
,76,0.2916065912672296,4.7194596485573276e-21
,78,0.23538344026103544,4.686722026318171e-14
,88,0.45171801308796306,1.9406902461365478e-51
,94,0.23950675767631016,1.636317961600787e-14
Pos25_C,31,0.6908469819624713,9.616799786823493e-143
,51,0.4179724908798536,1.472779037264352e-43
,6,0.6660167872278844,3.426410317323466e-129
,7,0.5722833542140996,4.5663073702110526e-88
,70,0.7296786680653312,6.1913026966301775e-167
,73,0.8097492367365742,2.6862588019672892e-233
,76,0.8101762012472786,9.843362849435627e-234
,78,0.5317511715255032,4.4901226659175765e-74
,88,0.7167519494309005,1.9808514863586332e-158
,94,-0.17611917993703705,2.067103268814069e-08
Pos25_G,31,0.7051158970147468,3.587518485412091e-151
,51,0.7309176239725489,8.9265777848389e-168
,6,0.7311145837203185,6.554529697839269e-168
,7,0.5126451901631772,4.119273552504588e-68
,70,0.7311145837203185,6.554529697839269e-168
,73,0.7311145837203185,6.554529697839269e-168
,76,0.7311145837203185,6.554529697839269e-168
,78,0.6274481031443141,1.4733016790101106e-110
,88,0.6836719044763444,1.0918056264224156e-138
,94,0.48278937506378655,1.6061853351297133e-59
Pos25_T,31,-0.7686870627425766,6.758130726500685e-196
,51,-0.8009803104195663,1.401204524678624e-224
,6,-0.7761787989125203,4.041867938565505e-202
,7,-0.763432442234491,1.1373062998022352e-191
,70,-0.6282690355017558,6.294384946927053e-111
,73,-0.34520329763620267,2.3085912647317242e-29
,76,-0.6823016961718859,6.298876209748058e-138
,78,-0.593121793093359,4.713200231123701e-96
,88,-0.4043790946452227,1.2530641267780886e-40
,94,-0.5700074086801397,3.1438542354540165e-87
Pos26_A,31,0.5973845971134149,9.265566494931958e-98
,51,0.5973845971134149,9.265566494931958e-98
,6,0.5973845971134149,9.265566494931958e-98
,7,0.5973544657406158,9.52848540734332e-98
,70,0.5973845971134149,9.265566494931958e-98
,73,0.5973845971134149,9.265566494931958e-98
,76,0.5973845971134149,9.265566494931958e-98
,78,0.5973845971134149,9.265566494931958e-98
,88,0.5973845971134149,9.265566494931958e-98
,94,0.5973845971134149,9.265566494931958e-98
Pos26_C,31,0.5006436958763939,1.4819133359150007e-64
,51,-0.44334785672924376,2.1196181685655548e-49
,6,0.52943930465861,2.478230956274608e-73
,7,0.46597081397082174,4.828624303840947e-55
,70,0.669766774284307,3.737872551574484e-131
,73,0.4236938312716291,7.83640620683815e-45
,76,0.50385498943864,1.7106979017951083e-65
,78,-0.6106229265777512,3.166124014763227e-103
,88,0.11856792621925125,0.0001712624361606745
,94,-0.07353407829209264,0.02004030678205389
Pos26_G,31,0.388321283368553,2.4452577758219946e-37
,51,0.6605974381331986,2.091849218894826e-126
,6,0.7725105803628821,4.8254526921449425e-199
,7,0.3198017649599009,3.255454529807714e-25
,70,0.632496824031804,7.571225066565509e-113
,73,0.5536240390125499,2.189739468399236e-81
,76,0.6878747617164208,4.7550867395982913e-141
,78,0.4690814230662591,7.487076025100988e-56
,88,0.6812340693292754,2.451374804877318e-137
,94,0.016077465779404856,0.6115858626343624
Pos26_T,31,-0.7859393218949016,1.3366052575452247e-210
,51,-0.7859393218949016,1.3366052575452247e-210
,6,-0.7858629800472188,1.563346914314601e-210
,7,-0.7794655332113962,6.301590424730556e-205
,70,-0.7712816871397952,5.028689633802527e-198
,73,-0.7281638115685236,6.5140356226752e-166
,76,-0.7536085494012162,4.659897692378127e-184
,78,-0.7755262938709614,1.4394021046303463e-201
,88,-0.7112617264915414,5.83967747362341e-155
,94,-0.7037496886795493,2.419046088266596e-150
Pos27_A,31,0.5003461480437108,1.8079963696741523e-64
,51,0.6152071205795994,3.521298104973061e-105
,6,0.6167636341398385,7.515399503345243e-106
,7,-0.05143790906102408,0.10402385409909423
,70,0.6167636341398385,7.515399503345243e-106
,73,0.616695536671578,8.042223364034443e-106
,76,0.277686883251518,3.6599780123833797e-19
,78,0.5832985925946994,3.236276829443369e-92
,88,0.5364183498022501,1.370627518557309e-75
,94,0.6002451339818018,6.416917478851475e-99
Pos27_C,31,0.7575193582327236,4.803614716488101e-187
,51,0.5720488418306112,5.574486124950208e-88
,6,0.7584027765297822,9.976666811241906e-188
,7,0.7559023872425715,8.382274949808621e-186
,70,0.7552477111831442,2.650779080528653e-185
,73,0.7459797067273951,2.1681449474560814e-178
,76,0.7606113222724288,1.903568281315338e-189
,78,0.6200373857529746,2.836884155002116e-107
,88,0.2949631154254993,1.5929549086325788e-21
,94,0.6917914593988883,2.7566144631125797e-143
Pos27_G,31,0.6715599689048715,4.20822872831352e-132
,51,0.7066014325337289,4.447483902054874e-152
,6,0.7342326356096893,4.75285897367644e-170
,7,0.13110115321064533,3.20262924792596e-05
,70,0.1991905814883083,2.0860692665568776e-10
,73,0.624312409062092,3.705924759347722e-109
,76,0.5572115601966677,1.2265614680448407e-82
,78,0.5864767788300477,1.9189693878990305e-93
,88,0.7298698140713799,4.5953952562178274e-167
,94,0.3284412120801762,1.3965289667693486e-26
Pos27_T,31,-0.8287012118594849,8.635643902734645e-254
,51,-0.8288098014174826,6.481628759279301e-254
,6,-0.8282016998926955,3.223841163472312e-253
,7,-0.819919936269404,5.391681917575368e-244
,70,-0.8054847643595757,5.298491663937079e-229
,73,-0.8252480639151579,7.139711381706149e-250
,76,-0.7623240347074213,8.575475434241029e-191
,78,-0.8202384656395305,2.4311787750832037e-244
,88,-0.8079244097625907,1.906489957375501e-231
,94,-0.7882914176766056,1.036373698586453e-212
Pos28_A,31,0.46643951778480014,3.650738417557518e-55
,51,0.5049491625342221,8.15457658830692e-66
,6,0.5617389644439109,3.0697737895134945e-84
,7,0.549607493157744,5.2946216177032e-80
,70,0.5274390439185775,1.07501487182928e-72
,73,0.5766596372480084,1.071186538280353e-89
,76,0.011281231418247472,0.7216091607934922
,78,0.5521582127615022,7.038141237300624e-81
,88,0.538398843191636,3.066797758354189e-76
,94,0.49325317996089196,1.9551108497101545e-62
Pos28_C,31,0.8197951648838856,7.362633213995556e-244
,51,0.8209051276953153,4.566967537968884e-245
,6,0.8216499711608801,6.993424114711289e-246
,7,0.8193351145080956,2.3175630761995186e-243
,70,0.8099807568670331,1.5590611496475343e-233
,73,0.8212629446542632,1.856146763460543e-245
,76,0.8214893186486996,1.0490168965961597e-245
,78,0.8216499711608801,6.993424114711289e-246
,88,0.8100318735754541,1.3824539766937557e-233
,94,0.7588129317375045,4.798136010104495e-188
Pos28_G,31,0.21191227528764886,1.2886838375551797e-11
,51,0.45372139895547375,6.188819406379124e-52
,6,0.7309832772218054,8.053482613656728e-168
,7,0.2860183803859166,2.788024169578899e-20
,70,0.2513616714346448,7.104745453195886e-16
,73,0.5852658904970167,5.6512746181809225e-93
,76,0.46637606274966303,3.791693084542968e-55
,78,0.5117178380174292,7.8465072083578e-68
,88,0.7303185380730834,2.2802089035541543e-167
,94,0.07036386989064758,0.026076115866099696
Pos28_T,31,-0.7377492530926111,1.6873789829634413e-172
,51,-0.7901372662295361,2.18932678127034e-214
,6,-0.790000937729252,2.914832217358815e-214
,7,-0.7252979167333361,5.3537561130688245e-164
,70,-0.7922049151505106,2.777253565942566e-216
,73,-0.7913869441488064,1.5722885295684492e-215
,76,-0.7896298212562566,6.346367118050256e-214
,78,-0.6577017020091702,6.099856421509029e-125
,88,-0.7271307776815992,3.2127410529394586e-165
,94,-0.7220714755599472,7.168877769221331e-162
Pos29_A,31,0.25737438129039875,1.3577293435190578e-16
,51,0.5708075712737811,1.598181835796185e-87
,6,0.5975601480903894,7.871311847551053e-98
,7,0.6105181234793794,3.5060799672108287e-103
,70,0.5077687720841005,1.193460983078215e-66
,73,0.6155865207599077,2.4185413257999166e-105
,76,-0.1974680656406992,2.9995832253835796e-10
,78,0.44746359983458983,2.1433566012481405e-50
,88,0.19130038065825208,1.0721031637712923e-09
,94,0.33689276779911,5.806770857701157e-28
Pos29_C,31,0.8026468249233302,3.3398745250583498e-226
,51,0.796170041121381,5.56066649933613e-220
,6,0.8020043757803456,1.4162959735389964e-225
,7,0.7908735708611943,4.648898214221842e-215
,70,0.798246795327773,5.957726724489681e-222
,73,0.803177218983236,1.0092300073167474e-226
,76,0.8021836639132716,9.468733420895076e-226
,78,0.8030352825446697,1.39069276543841e-226
,88,0.8015188037536712,4.205686298638299e-225
,94,0.7425628893765284,6.443578894934352e-176
Pos29_G,31,-0.35801467625500805,1.3176855391038095e-31
,51,-0.33553771396220644,9.733881922416046e-28
,6,0.7068872326370609,2.9718398222895197e-152
,7,-0.4997568152169723,2.6793082423429828e-64
,70,-0.0892504104286464,0.004736123641670496
,73,-0.18844509869286816,1.9063919655449694e-09
,76,-0.3066517576381608,3.2363776136448715e-23
,78,-0.31703846280363507,8.723848767249422e-25
,88,-0.03798672784841207,0.23007077411817575
,94,-0.21699199855848664,4.030375374510338e-12
Pos29_T,31,-0.14665663224036032,3.2070734459398698e-06
,51,-0.5007728122436185,1.359299813864219e-64
,6,-0.4529761080660866,9.47640643724915e-52
,7,-0.3524436321116536,1.2827605542236827e-30
,70,-0.7408563981875013,1.0705122453407397e-174
,73,-0.48989189665349303,1.7317072970817484e-61
,76,-0.6619136343909169,4.459921389438709e-127
,78,-0.09625569241952468,0.00231027732813663
,88,0.0046584387584959475,0.8830299480808306
,94,-0.7682457730567304,1.5453994992678308e-195
Pos30_A,31,0.10784289684359305,0.0006354980386334061
,51,-0.2528054306081276,4.793860978179213e-16
,6,0.46376626576201974,1.7885585519215273e-54
,7,0.13952732027047896,9.493420022116114e-06
,70,0.3070769692410797,2.7992140355513965e-23
,73,0.5322832017640073,3.0249193034851992e-74
,76,-0.19017202506124378,1.3473585524233873e-09
,78,0.3808931124680409,7.07724219050734e-36
,88,-0.18514483037443424,3.6673548740912983e-09
,94,0.45564618777090043,2.0493075218699646e-52
Pos30_C,31,0.7643620564772811,2.0715342834775906e-192
,51,0.7750752240258232,3.454692252301276e-201
,6,0.7628758367017608,3.141025606634429e-191
,7,0.7090855178471231,1.315763162507785e-153
,70,0.7705546388752823,1.9984113724210707e-197
,73,0.7751216683938082,3.157186597181662e-201
,76,0.7751216683938082,3.157186597181662e-201
,78,0.7751216683938082,3.157186597181662e-201
,88,0.7629067996137509,2.968661401004881e-191
,94,0.6610697820786215,1.2023948227817622e-126
Pos30_G,31,0.3425547513900811,6.521316401028788e-29
,51,0.3566526312124933,2.3081874201282855e-31
,6,0.7333024871992034,2.0815163584184255e-169
,7,-0.6100217238304948,5.680602867378189e-103
,70,0.7236229794627473,6.863068096787813e-163
,73,0.6934307702087131,3.115329752959009e-144
,76,0.046720193723722415,0.1398417366523225
,78,0.00027001162747510336,0.9931958520015594
,88,0.4005745226151101,7.834437249723301e-40
,94,0.07490777119801731,0.017828625949227857
Pos30_T,31,-0.48327608074944217,1.181560332128792e-59
