Feature,Average_Importance_Magnitude,Number_of_Models
Pos5_Unpaired,9.999024399186761e-05,10
Pos28_Paired-Closing,8.891564658751774e-05,10
Pos27_Paired-Closing,7.996033364806117e-05,10
Pos18_Unpaired,6.838347708581066e-05,10
Pos26_Paired-Closing,6.450047073419665e-05,10
Pos5_Paired-Opening,5.920869189305879e-05,10
Pos31_Paired-Opening,5.1480041187245924e-05,10
Pos25_Paired-Closing,5.139916426202765e-05,10
Pos24_Paired-Closing,4.378365416596006e-05,10
Pos3_Paired-Opening,3.649712576160858e-05,10
Pos23_Paired-Closing,3.599643079779547e-05,10
Pos22_Paired-Closing,3.0250027613315582e-05,10
Pos3_Unpaired,2.996230346692018e-05,10
Pos2_Unpaired,2.871542161192631e-05,10
Pos32_Paired-Opening,2.83035539503915e-05,10
Pos21_Paired-Closing,2.4042735394991625e-05,10
Pos2_Paired-Opening,2.0276260895894092e-05,10
Pos1_Unpaired,1.6151387691315085e-05,10
Pos1_Paired-Opening,1.472971287587298e-05,10
Pos33_Paired-Opening,8.809143744334186e-06,10
Pos34_Paired-Opening,2.316953045784842e-07,10
Pos20_Paired-Closing,2.1597888743864318e-07,10
Pos14_Paired-Closing,0.0,10
Pos12_Paired-Closing,0.0,10
Pos9_Paired-Closing,0.0,10
Pos1_Paired-Closing,0.0,10
Pos11_Paired-Closing,0.0,10
Pos7_Paired-Closing,0.0,10
Pos8_Paired-Closing,0.0,10
Pos13_Paired-Closing,0.0,10
Pos3_Paired-Closing,0.0,10
Pos6_Paired-Closing,0.0,10
Pos5_Paired-Closing,0.0,10
Pos4_Paired-Closing,0.0,10
Pos40_Paired-Opening,0.0,10
Pos39_Paired-Opening,0.0,10
Pos38_Paired-Opening,0.0,10
Pos37_Paired-Opening,0.0,10
Pos36_Paired-Opening,0.0,10
Pos35_Paired-Opening,0.0,10
Pos2_Paired-Closing,0.0,10
Pos10_Paired-Closing,0.0,10
