Feature,Model,Spearman Correlation,P-Value
,97,,
Pos17_G,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos17_T,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos18_A,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos18_C,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos18_G,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos18_T,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos19_A,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos19_C,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos19_G,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos19_T,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos20_A,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos20_C,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos20_G,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos20_T,18,,
,23,,
,24,,
,25,,
,44,,
,67,,
,70,,
,95,,
,96,,
,97,,
Pos21_A,18,-0.05315186027301731,0.09297779802935931
,23,0.6340312881184524,1.4961324920555512e-113
,24,-0.6730591784046401,6.6978546085835464e-133
,25,0.6326558558616706,6.402772754492396e-113
,44,-0.6979630987039982,6.952101563506163e-147
,67,-0.6956678461254934,1.5524796417352625e-145
,70,0.697602047736593,1.135415388940882e-146
,95,0.6979630987039982,6.952101563506163e-147
,96,-0.6979630987039982,6.952101563506163e-147
,97,0.10496267409567223,0.0008865792297269673
Pos21_C,18,-0.817511876565514,2.1123999817884183e-241
,23,-0.817511876565514,2.1123999817884183e-241
,24,-0.817511876565514,2.1123999817884183e-241
,25,-0.817511876565514,2.1123999817884183e-241
,44,-0.817511876565514,2.1123999817884183e-241
,67,-0.817511876565514,2.1123999817884183e-241
,70,-0.817511876565514,2.1123999817884183e-241
,95,-0.817511876565514,2.1123999817884183e-241
,96,-0.817511876565514,2.1123999817884183e-241
,97,-0.817511876565514,2.1123999817884183e-241
Pos21_G,18,0.6888929340423479,1.2563760317087366e-141
,23,0.6888929340423479,1.2563760317087366e-141
,24,0.6888929340423479,1.2563760317087366e-141
,25,0.6888929340423479,1.2563760317087366e-141
,44,0.6888929340423479,1.2563760317087366e-141
,67,0.6888929340423479,1.2563760317087366e-141
,70,0.6888929340423479,1.2563760317087366e-141
,95,0.6888929340423479,1.2563760317087366e-141
,96,0.6888929340423479,1.2563760317087366e-141
,97,0.6888929340423479,1.2563760317087366e-141
Pos21_T,18,0.325365342514598,4.3353637214845464e-26
,23,0.7634871203318252,1.0291318305798483e-191
,24,0.7629684470163823,2.6530671603717786e-191
,25,0.7553533797032902,2.2017901449441976e-185
,44,0.7634871203318252,1.0291318305798483e-191
,67,0.7634871203318252,1.0291318305798483e-191
,70,-0.5967022146705694,1.7448538077765797e-97
,95,0.7634871203318252,1.0291318305798483e-191
,96,0.7634871203318252,1.0291318305798483e-191
,97,0.7634871203318252,1.0291318305798483e-191
Pos22_A,18,-0.710636703458851,1.432871402901986e-154
,23,-0.7137209291927267,1.6689387632023618e-156
,24,-0.6065966092207543,1.55006778519134e-101
,25,-0.6533390166643968,9.156277607667545e-123
,44,-0.7103509713745138,2.1580816426987116e-154
,67,-0.7129477717880494,5.123963503403334e-156
,70,-0.693879357100954,1.7111439237654403e-144
,95,-0.7139562379680632,1.1853608894255414e-156
,96,-0.6964593497448227,5.337144415680805e-146
,97,-0.7109476471976885,9.170775657326778e-155
Pos22_C,18,0.7707454794214456,1.3919050651534147e-197
,23,0.7707454794214456,1.3919050651534147e-197
,24,0.7707454794214456,1.3919050651534147e-197
,25,0.7707454794214456,1.3919050651534147e-197
,44,0.7707454794214456,1.3919050651534147e-197
,67,0.7707454794214456,1.3919050651534147e-197
,70,0.7707454794214456,1.3919050651534147e-197
,95,0.7707454794214456,1.3919050651534147e-197
,96,0.7707454794214456,1.3919050651534147e-197
,97,0.7707454794214456,1.3919050651534147e-197
Pos22_G,18,0.7469521795391134,4.216529376074499e-179
,23,0.7451448914202188,8.789620460441666e-178
,24,0.7469521795391134,4.216529376074499e-179
,25,0.746976276714032,4.0484835906541674e-179
,44,0.7380121276443149,1.102811897830265e-172
,67,0.7469682443223925,4.103743317948543e-179
,70,0.746976276714032,4.0484835906541674e-179
,95,0.746976276714032,4.0484835906541674e-179
,96,0.746976276714032,4.0484835906541674e-179
,97,0.4866705608517415,1.3692674524252853e-60
Pos22_T,18,-0.617512016781063,3.565406300519812e-106
,23,-0.7634792616452276,1.0440237710725766e-191
,24,-0.4888495998048541,3.389111240070322e-61
,25,-0.49593027642930826,3.38146063841188e-63
,44,-0.6167968763006798,7.270862459664119e-106
,67,-0.6722241928736824,1.8666124455038944e-132
,70,-0.6358934847328924,2.065366966262406e-114
,95,-0.5402532688398762,7.480059494574956e-77
,96,-0.7634871203318252,1.0291318305798483e-191
,97,0.19666363210540105,3.5500757065383316e-10
Pos23_A,18,-0.25965186638861604,7.171916017424055e-17
,23,-0.04083311820500049,0.19698828133376012
,24,-0.09540140618160878,0.0025279593556744723
,25,0.2843162822206079,4.7514738649663754e-20
,44,0.4559452825571295,1.724817938642674e-52
,67,0.4500649671252748,4.954754985158223e-51
,70,0.047856587741427925,0.13044943605604994
,95,0.3393695446658227,2.2436982082887673e-28
,96,0.6713085876519232,5.721002049754036e-132
,97,0.4758552165451033,1.2087491871861343e-57
Pos23_C,18,-0.5346890545858025,5.025219471168071e-75
,23,0.08713929057349945,0.0058265469580844696
,24,-0.25587064352148864,2.0622106597112064e-16
,25,0.5480145439393743,1.8506186156420835e-79
,44,-0.38435234069991925,1.4925301056286978e-36
,67,-0.2687408200269885,5.2747206563393124e-18
,70,-0.029011016969649774,0.3594286234899232
,95,0.29495166298099595,1.5989084450355604e-21
,96,0.30536315010690745,5.016703273416115e-23
,97,-0.41957837804575093,6.501591390941273e-44
Pos23_G,18,0.19048009524007142,1.2660361692762209e-09
,23,0.4944082472041854,9.1874974833047e-63
,24,-0.04384802192401644,0.16589096703178252
,25,0.6915923457962593,3.588824656766433e-143
,44,0.19396809698407275,6.211433810127881e-10
,67,0.17124808562406424,5.069208763934016e-08
,70,-0.07873603936802953,0.012752564863588162
,95,0.7497443748722812,3.6718399227160503e-181
,96,0.7496883748442811,4.040813777107302e-181
,97,-0.3128401564201173,3.8244673820209754e-24
Pos23_T,18,0.6362350697957955,1.4341932295964496e-114
,23,0.6451400847816177,9.029412274979845e-119
,24,0.48446783047978637,5.559687718750473e-60
,25,0.7377952138968342,1.5665127425432912e-172
,44,0.19650718055845076,3.6680361730261294e-10
,67,0.5156552779591761,5.01723603052689e-69
,70,0.7037190082048855,2.5246587925434395e-150
,95,0.521273634152197,9.313049167260974e-71
,96,0.31032266253095153,9.173772715153474e-24
,97,0.7155923615193152,1.0877077139497043e-157
Pos24_A,18,0.06453187967385098,0.04132525776056926
,23,0.66358563779756,6.190767289460184e-128
,24,0.0014424434672051002,0.9636633100560765
,25,0.4137429226061034,1.24242499692525e-42
,44,0.645528382541437,5.878685824238734e-119
,67,0.42685230910292465,1.5142570331014315e-45
,70,0.3483932473482814,6.521955510032114e-30
,95,0.5294178477197478,2.5176798347037063e-73
,96,0.6121508160438875,7.126759003753923e-104
,97,0.3969596202697341,4.373418234602241e-39
Pos24_C,18,0.540984966271584,4.276297677223922e-77
,23,0.6183304699943186,1.5737743250652188e-106
,24,-0.1619912168413782,2.6012917760842326e-07
,25,0.3443753674741107,3.1973665212906573e-29
,44,0.7288921217656409,2.1053635819705944e-166
,67,0.13128268486136913,3.122181967066865e-05
,70,0.30312859849561974,1.0672522571739535e-22
,95,0.7006677701900182,1.721919476649538e-148
,96,0.7029488415047379,7.367021187820619e-150
,97,0.10101943050101424,0.001380462589417817
Pos24_G,18,0.7300120087488512,3.680826409218891e-167
,23,0.730003789697756,3.728359383690813e-167
,24,0.5109003256022943,1.3825151365514582e-67
,25,0.7300120087488512,3.680826409218891e-167
,44,0.7300120087488512,3.680826409218891e-167
,67,0.6365778358987796,9.941891499792725e-115
,70,0.7299626944422801,3.975363474920564e-167
,95,0.7300120087488512,3.680826409218891e-167
,96,0.7300120087488512,3.680826409218891e-167
,97,0.6279478322488345,8.782033462713157e-111
Pos24_T,18,-0.6739745486749608,2.1691002406415053e-133
,23,-0.2644363169140922,1.8384477199775508e-17
,24,-0.760975546044933,9.867666660829451e-190
,25,-0.04882820634470785,0.12281313545085591
,44,-0.1980352683691731,2.6624315370536204e-10
,67,-0.7332433434173491,2.2859862712007565e-169
,70,0.32900157176394584,1.1345208773579594e-26
,95,-0.409424959383939,1.0621051217678395e-41
,96,-0.4484062808238386,1.2625006748632667e-50
,97,-0.7276500315634478,1.4418700070771815e-165
Pos25_A,18,-0.3280515080079513,1.6132248463158542e-26
,23,0.4062077863686517,5.148272164125142e-41
,24,-0.21391208262207267,8.183177827861692e-12
,25,-0.2383894528193228,2.1804928795534102e-14
,44,0.0941831278946141,0.0028708752334373156
,67,-0.5729400028421285,2.609736976498689e-88
,70,-0.36409646657403183,1.0427434504993927e-32
,95,0.17564190858351486,2.2595325833480347e-08
,96,0.13650637297232698,1.480278218106801e-05
,97,-0.5111637828204971,1.1520394248970884e-67
Pos25_C,18,0.7766373951156051,1.6511463341457192e-202
,23,0.7768382093316494,1.1149206752346583e-202
,24,0.7768150384605674,1.1666240769681398e-202
,25,0.7768382093316494,1.1149206752346583e-202
,44,0.7768382093316494,1.1149206752346583e-202
,67,0.7442831354613986,3.7066259199722277e-177
,70,0.5722471413010263,4.709213979795546e-88
,95,0.7768382093316494,1.1149206752346583e-202
,96,0.7768382093316494,1.1149206752346583e-202
,97,0.7768382093316494,1.1149206752346583e-202
Pos25_G,18,0.7489977042672167,1.3135479646963676e-180
,23,0.7489977042672167,1.3135479646963676e-180
,24,0.7489977042672167,1.3135479646963676e-180
,25,0.7489977042672167,1.3135479646963676e-180
,44,0.7489977042672167,1.3135479646963676e-180
,67,0.7489656614133291,1.3872598111151976e-180
,70,0.7489977042672167,1.3135479646963676e-180
,95,0.7489977042672167,1.3135479646963676e-180
,96,0.7489977042672167,1.3135479646963676e-180
,97,0.7489977042672167,1.3135479646963676e-180
Pos25_T,18,-0.7789921405216254,1.6096969186606072e-204
,23,-0.7630178284334096,2.4245841871307177e-191
,24,-0.7793770637044739,7.510066407655909e-205
,25,-0.7676215097002785,4.964016882631899e-195
,44,-0.7005293989297725,2.0826732597999658e-148
,67,-0.7788843620304277,1.9921980290694185e-204
,70,-0.7182281668771497,2.2378154108187645e-159
,95,-0.683685160448319,1.0733996741955229e-138
,96,-0.7013069437591266,7.1417241790207605e-149
,97,-0.7793770637044739,7.510066407655909e-205
Pos26_A,18,0.7004944615716036,2.1851002610552335e-148
,23,0.7004516346377079,2.317532653300301e-148
,24,0.7004944615716036,2.1851002610552335e-148
,25,0.7004944615716036,2.1851002610552335e-148
,44,0.7004944615716036,2.1851002610552335e-148
,67,0.7004516346377079,2.317532653300301e-148
,70,0.6981732417544567,5.223647965949528e-147
,95,0.7004944615716036,2.1851002610552335e-148
,96,0.7004944615716036,2.1851002610552335e-148
,97,0.7004944615716036,2.1851002610552335e-148
Pos26_C,18,0.5637272770116446,5.968795421111941e-85
,23,0.6597332658908311,5.7461081267145765e-126
,24,0.38242513068202527,3.560464042745294e-36
,25,0.7837684135949851,1.122923877220801e-208
,44,0.5980905361387605,4.806172058492748e-98
,67,0.6700300038216189,2.715215571513922e-131
,70,-0.24872053517362502,1.4498389092142404e-15
,95,0.44038826835035966,1.0801153934770435e-48
,96,0.7170920630714003,1.2000498592305497e-158
,97,0.062706063015354,0.047433275306201984
Pos26_G,18,0.5579187387789619,6.920640559078607e-83
,23,0.5239090606141477,1.3986351801396058e-71
,24,0.5228693570542967,2.9607708502920862e-71
,25,0.7362441446615346,1.9077304471133344e-171
,44,0.2597268842032524,7.021968911951016e-17
,67,0.6274083009236923,1.535219865133418e-110
,70,0.6980675295732549,6.031662107388584e-147
,95,0.640112178795622,2.2115544902816414e-116
,96,0.5289045113118694,3.6723330084010784e-73
,97,0.41056512722226374,6.045374097687631e-42
Pos26_T,18,-0.7450104178342646,1.1006935164395425e-177
,23,-0.7037521091576997,2.410903898189431e-150
,24,-0.7601935380703357,4.038832431402512e-189
,25,-0.760467601612503,2.4661921019883264e-189
,44,-0.7607964778631039,1.3632351760307982e-189
,67,-0.7662464271587746,6.405604433139331e-194
,70,-0.7662464271587746,6.405604433139331e-194
,95,-0.7440551106301384,5.419233782260632e-177
,96,-0.766058497872717,9.073314511580745e-194
,97,-0.7633256928379626,1.382251090140891e-191
Pos27_A,18,0.7103608270537619,2.1278283200887448e-154
,23,0.7018552819675197,3.3503933397751616e-149
,24,0.7103608270537619,2.1278283200887448e-154
,25,0.7103354877933262,2.2064789652278395e-154
,44,0.7103101485328905,2.2880277793906986e-154
,67,0.6723097042995207,1.680879152524772e-132
,70,0.7095499707198203,6.7844517247818e-154
,95,0.7103608270537619,2.1278283200887448e-154
,96,0.7103608270537619,2.1278283200887448e-154
,97,0.7103608270537619,2.1278283200887448e-154
Pos27_C,18,0.760960588314728,1.01377902224698e-189
,23,0.7615750667076773,3.337327044253039e-190
,24,0.6372298493446976,4.945331505588867e-115
,25,0.7616223342763657,3.063510330791901e-190
,44,0.7604485229872702,2.5524048245890555e-189
,67,0.7616223342763657,3.063510330791901e-190
,70,0.5968869794691388,1.470261666109831e-97
,95,0.7616223342763657,3.063510330791901e-190
,96,0.7616223342763657,3.063510330791901e-190
,97,0.6914772623427639,4.179576842045972e-143
Pos27_G,18,0.6052101718538805,5.843089113429568e-101
,23,0.696537821183429,4.800122456418733e-146
,24,0.5442430016544302,3.4873238288730965e-78
,25,0.6022895888503139,9.362211459507575e-100
,44,0.7052401397260325,3.014267333866145e-151
,67,0.6988301392385537,2.1340855372128042e-147
,70,0.6699639118777221,2.9422047079226766e-131
,95,0.7067089212946865,3.8219823042055786e-152
,96,0.6716789053856304,3.638735720428478e-132
,97,0.7061400868143407,8.517282433013365e-152
Pos27_T,18,-0.803177218983236,1.0092300073167474e-226
,23,-0.7903431768012883,1.4203245797253889e-214
,24,-0.803177218983236,1.0092300073167474e-226
,25,-0.803177218983236,1.0092300073167474e-226
,44,-0.803177218983236,1.0092300073167474e-226
,67,-0.803177218983236,1.0092300073167474e-226
,70,-0.803177218983236,1.0092300073167474e-226
,95,-0.803177218983236,1.0092300073167474e-226
,96,-0.8031323969500045,1.1167946401937742e-226
,97,-0.803177218983236,1.0092300073167474e-226
Pos28_A,18,0.5635044144116307,7.175383222390717e-85
,23,0.49841282091302674,6.551615725103387e-64
,24,0.6088795735732084,1.7186376706380374e-102
,25,0.680375160705131,7.283770614385641e-137
,44,0.6400872862055353,2.2720312371149456e-116
,67,-0.0804688732709985,0.01090915032433149
,70,0.7017503063437113,3.8733161291142913e-149
,95,0.66214643650455,3.3904168124807017e-127
,96,0.7017503063437113,3.8733161291142913e-149
,97,0.2828829524100962,7.422760019416329e-20
Pos28_C,18,0.7859393218949016,1.3366052575452247e-210
,23,0.7859393218949016,1.3366052575452247e-210
,24,0.7859393218949016,1.3366052575452247e-210
,25,0.7859393218949016,1.3366052575452247e-210
,44,0.7859393218949016,1.3366052575452247e-210
,67,0.7859393218949016,1.3366052575452247e-210
,70,0.7859393218949016,1.3366052575452247e-210
,95,0.7859393218949016,1.3366052575452247e-210
,96,0.7859393218949016,1.3366052575452247e-210
,97,0.7859393218949016,1.3366052575452247e-210
Pos28_G,18,-0.6071133440818972,9.437011134582397e-102
,23,-0.2550292186514667,2.6024810020979804e-16
,24,0.27764851573619065,3.702885025885873e-19
,25,0.2647028275308015,1.7028023134521928e-17
,44,0.7143200867186194,6.979032963234976e-157
,67,0.7138670295811657,1.3495857987107842e-156
,70,0.6607251053472483,1.801252675786589e-126
,95,0.6902325489106659,2.1623887805631526e-142
,96,-0.010512603578323114,0.7398657733762838
,97,0.7024483117279353,1.4748487380550325e-149
Pos28_T,18,-0.39291451569223307,2.9214803386457576e-38
,23,-0.5931722659828401,4.500493708598516e-96
,24,-0.7748208407501975,5.6552248553911476e-201
,25,-0.7643920285703639,1.96060389831987e-192
,44,-0.7818731427319979,5.155017866491543e-207
,67,-0.7818731427319979,5.155017866491543e-207
,70,-0.6937999437710348,1.9027765523851524e-144
,95,-0.7817657083166061,6.396387135010461e-207
,96,-0.7296293213042524,6.68629495786114e-167
,97,-0.7567948806247898,1.7344248498037154e-186
Pos29_A,18,0.6280467334628819,7.926414162191094e-111
,23,0.5500867229080516,3.6287557678386754e-80
,24,0.6343546089607657,1.0618978278928122e-113
,25,0.6701229283332725,2.425293115742829e-131
,44,0.6753202623702612,4.103935140338804e-134
,67,0.15997571852484926,3.669788658693676e-07
,70,0.6611764063243022,1.0609653058501873e-126
,95,0.467675662177954,1.7425475332608084e-55
,96,0.3362142062030452,7.523528984680479e-28
,97,0.44516276568269014,7.746505884824113e-50
Pos29_C,18,0.7733858016058984,9.008657918918142e-200
,23,0.7733858016058984,9.008657918918142e-200
,24,0.7733858016058984,9.008657918918142e-200
,25,0.7733858016058984,9.008657918918142e-200
,44,0.7733858016058984,9.008657918918142e-200
,67,0.7733858016058984,9.008657918918142e-200
,70,0.7733858016058984,9.008657918918142e-200
,95,0.7733858016058984,9.008657918918142e-200
,96,0.7733858016058984,9.008657918918142e-200
,97,0.7733858016058984,9.008657918918142e-200
Pos29_G,18,-0.5630531950776361,1.04123053457307e-84
,23,-0.7201602601804966,1.2621345705307652e-160
,24,-0.419363337540545,7.255784868945473e-44
,25,0.32334196951647887,9.069483455503577e-26
,44,0.7414718152582729,3.895520537274014e-175
,67,0.6118835542849682,9.256221890893689e-104
,70,0.5543152983355156,1.2600648090780622e-81
,95,0.6358212531923436,2.230820509714209e-114
,96,-0.37917537893607506,1.5223069069963517e-35
,97,0.6872300081596457,1.1014516705010324e-140
Pos29_T,18,-0.4461944856232601,4.359296648661901e-50
,23,-0.6378607634722062,2.5121009997148216e-115
,24,-0.6976114772641543,1.120972412071764e-146
,25,-0.5320563688905013,3.580055220776201e-74
,44,-0.7810458437458138,2.706636185592056e-206
,67,-0.7810458437458138,2.706636185592056e-206
,70,-0.61901678032337,7.912412643144615e-107
,95,-0.7786183269602318,3.370151540865642e-204
,96,-0.7642529586404914,2.5308463258578943e-192
,97,-0.10355356414444064,0.0010403713633322426
Pos30_A,18,0.38155918342703593,5.2522264214004875e-36
,23,-0.4843971615666204,5.81434920764733e-60
,24,0.6516695738656492,6.095753454629824e-122
,25,0.649184689420293,1.0020106485316528e-120
,44,-0.5236635126458425,1.6700423146302924e-71
,67,-0.66672555774463,1.466102775021887e-129
,70,0.09368359481832432,0.00302334998065381
,95,-0.5444657918047098,2.935053963677362e-78
,96,-0.6720231933329937,2.3877331349882645e-132
,97,0.2611803369631143,4.656777845429732e-17
Pos30_C,18,0.7644119205805103,1.8902721362203343e-192
,23,0.7644119205805103,1.8902721362203343e-192
,24,0.7643962222224955,1.9455625901836395e-192
,25,0.7644119205805103,1.8902721362203343e-192
,44,0.6183230008952892,1.585580904673555e-106
,67,0.7644119205805103,1.8902721362203343e-192
,70,0.7644119205805103,1.8902721362203343e-192
,95,0.7644119205805103,1.8902721362203343e-192
,96,0.7644119205805103,1.8902721362203343e-192
,97,0.7642941828953997,2.346426908182067e-192
Pos30_G,18,0.6933116594559529,3.6518889893278507e-144
,23,0.7151423015236278,2.1017990902209077e-157
,24,0.43656250167156024,8.656862796575156e-48
,25,0.7151423015236278,2.1017990902209077e-157
,44,0.714848653378982,3.228106711026911e-157
,67,0.7151087417356683,2.2075018236501086e-157
,70,0.5016601003660607,7.501155189284016e-65
,95,0.7151423015236278,2.1017990902209077e-157
,96,0.6461937171607712,2.8138012647789544e-119
,97,0.7151423015236278,2.1017990902209077e-157
