Feature,Average_Importance_Magnitude,Number_of_Models
Pos42_Paired-Opening,0.0001247096769756,10
Pos42_Unpaired,0.0001198227783588,10
Pos50_Paired-Opening,0.0001178065442886,10
Pos39_Paired-Closing,0.0001101877549041,10
Pos51_Paired-Opening,0.0001073519189305,10
Pos37_Paired-Closing,0.0001049286164697,10
Pos30_Unpaired,0.0001013428870171,10
Pos21_Paired-Opening,9.264103881723196e-05,10
Pos21_Paired-Closing,9.262851685036118e-05,10
Pos40_Paired-Opening,9.214446980664352e-05,10
Pos30_Paired-Opening,9.17263025021854e-05,10
Pos1_Paired-Closing,9.09852508820248e-05,10
Pos41_Paired-Opening,8.870717124436593e-05,10
Pos23_Unpaired,8.471848293858643e-05,10
Pos26_Paired-Closing,8.434106027746246e-05,10
Pos47_Paired-Closing,8.416901447734214e-05,10
Pos43_Paired-Opening,8.325266132771332e-05,10
Pos71_Unpaired,8.250537907704129e-05,10
Pos25_Unpaired,8.248548526346218e-05,10
Pos48_Paired-Closing,7.974284865488306e-05,10
Pos28_Unpaired,7.954010448119793e-05,10
Pos24_Unpaired,7.713521090455932e-05,10
Pos22_Paired-Closing,7.565625039597402e-05,10
Pos30_Paired-Closing,7.548144355009225e-05,10
Pos26_Unpaired,7.413075824358227e-05,10
Pos29_Paired-Closing,7.396515869629615e-05,10
Pos32_Paired-Opening,7.07995251862177e-05,10
Pos2_Paired-Closing,6.645691286055459e-05,10
Pos22_Paired-Opening,6.62257746431307e-05,10
Pos45_Paired-Closing,6.52662487052269e-05,10
Pos29_Paired-Opening,6.48767430364592e-05,10
Pos22_Unpaired,6.164459658651292e-05,10
Pos50_Paired-Closing,6.043770374021483e-05,10
Pos23_Paired-Opening,5.9437018547066505e-05,10
Pos21_Unpaired,5.8079327576007265e-05,10
Pos44_Paired-Opening,5.800306395978736e-05,10
Pos44_Paired-Closing,5.7976776573193536e-05,10
Pos25_Paired-Opening,5.765820853550283e-05,10
Pos40_Paired-Closing,5.74440826258851e-05,10
Pos29_Unpaired,5.71947390680104e-05,10
Pos25_Paired-Closing,5.5636127453728026e-05,10
Pos27_Paired-Closing,5.52720482345191e-05,10
Pos24_Paired-Opening,5.3051362683259826e-05,10
Pos23_Paired-Closing,5.266735903318372e-05,10
Pos27_Paired-Opening,5.249490385521034e-05,10
Pos34_Unpaired,5.031805386672575e-05,10
Pos50_Unpaired,4.9831507513566225e-05,10
Pos33_Unpaired,4.982337478371425e-05,10
Pos70_Unpaired,4.976437749648258e-05,10
Pos28_Paired-Closing,4.911206135214248e-05,10
Pos26_Paired-Opening,4.534081750627349e-05,10
Pos27_Unpaired,4.421713717982515e-05,10
Pos10_Paired-Closing,4.3237969665163966e-05,10
Pos36_Unpaired,4.246807149141455e-05,10
Pos45_Unpaired,4.156520002184621e-05,10
Pos5_Paired-Closing,3.876760609720693e-05,10
Pos7_Paired-Closing,3.76468050978428e-05,10
Pos4_Paired-Closing,3.756078424299045e-05,10
Pos34_Paired-Closing,3.571118819064198e-05,10
Pos8_Paired-Closing,3.5590340340089935e-05,10
Pos6_Paired-Closing,3.525372457645645e-05,10
Pos74_Unpaired,3.3651794789258516e-05,10
Pos33_Paired-Closing,3.102051837070658e-05,10
Pos84_Unpaired,3.0652113973576213e-05,10
Pos74_Paired-Closing,3.0366843490907133e-05,10
Pos36_Paired-Closing,3.0362118441391177e-05,10
Pos3_Paired-Closing,3.028343451324323e-05,10
Pos9_Paired-Closing,2.989938430939357e-05,10
Pos28_Paired-Opening,2.546135618100937e-05,10
Pos24_Paired-Closing,2.5243063551519057e-05,10
Pos32_Paired-Closing,2.0120794455124026e-05,10
Pos87_Unpaired,1.75110294425655e-05,10
Pos91_Unpaired,1.5868507588495362e-05,10
Pos44_Unpaired,1.5139454160317787e-05,10
Pos11_Paired-Closing,1.5074805454870052e-05,10
Pos85_Paired-Closing,1.3934594688349894e-05,10
Pos84_Paired-Opening,1.2557607117738151e-05,10
Pos86_Paired-Closing,1.1174532272891964e-05,10
Pos94_Unpaired,1.098106726707872e-05,10
Pos92_Unpaired,1.0806032371172464e-05,10
Pos87_Paired-Opening,1.0308642202880655e-05,10
Pos91_Paired-Closing,1.0191505218150287e-05,10
Pos95_Unpaired,8.862168512920647e-06,10
Pos81_Paired-Opening,8.71396769754227e-06,10
Pos93_Unpaired,8.279964085782711e-06,10
Pos43_Paired-Closing,8.227631508522251e-06,10
Pos83_Paired-Opening,7.534757081318109e-06,10
Pos92_Paired-Closing,7.158467587506278e-06,10
Pos83_Paired-Closing,6.723289602426463e-06,10
Pos96_Unpaired,6.576949787595263e-06,10
Pos76_Unpaired,6.4779697657882836e-06,10
Pos34_Paired-Opening,6.4414293583831925e-06,10
Pos82_Paired-Opening,6.239244251532286e-06,10
Pos33_Paired-Opening,6.1914696325674205e-06,10
Pos81_Unpaired,5.8005147161803285e-06,10
Pos86_Paired-Opening,5.669718013532695e-06,10
Pos94_Paired-Closing,5.351173494822077e-06,10
Pos97_Paired-Closing,5.322072767283407e-06,10
Pos37_Paired-Opening,5.230577243214583e-06,10
Pos95_Paired-Closing,5.106367563858307e-06,10
Pos82_Unpaired,5.068518201702138e-06,10
Pos97_Unpaired,5.020678970038428e-06,10
Pos81_Paired-Closing,4.946535602723983e-06,10
Pos85_Paired-Opening,4.836276427676404e-06,10
Pos93_Paired-Closing,4.771100925185448e-06,10
Pos75_Paired-Closing,4.492819552235204e-06,10
Pos83_Unpaired,4.450648026669972e-06,10
Pos38_Paired-Opening,4.145623900473453e-06,10
Pos39_Paired-Opening,4.070086062558005e-06,10
Pos96_Paired-Closing,4.047454694501273e-06,10
Pos76_Paired-Closing,4.012811004345805e-06,10
Pos35_Unpaired,3.763688461593576e-06,10
Pos88_Unpaired,3.5545735555535383e-06,10
Pos75_Unpaired,3.4776732080550275e-06,10
Pos89_Unpaired,3.349543497977122e-06,10
Pos41_Paired-Closing,3.2902175000728993e-06,10
Pos90_Unpaired,3.198658092484967e-06,10
Pos35_Paired-Closing,2.8486243156274222e-06,10
Pos90_Paired-Closing,2.620691927751861e-06,10
Pos89_Paired-Closing,2.359252221254259e-06,10
Pos88_Paired-Closing,2.2936746834789716e-06,10
Pos42_Paired-Closing,2.194357868740129e-06,10
Pos82_Paired-Closing,2.192040649730522e-06,10
Pos12_Paired-Closing,1.0587324693062868e-06,10
Pos13_Paired-Closing,0.0,10
Pos98_Paired-Closing,0.0,10
Pos100_Unpaired,0.0,10
Pos99_Unpaired,0.0,10
Pos99_Paired-Opening,0.0,10
Pos99_Paired-Closing,0.0,10
Pos98_Unpaired,0.0,10
Pos89_Paired-Opening,0.0,10
Pos98_Paired-Opening,0.0,10
Pos97_Paired-Opening,0.0,10
Pos90_Paired-Opening,0.0,10
Pos96_Paired-Opening,0.0,10
Pos95_Paired-Opening,0.0,10
Pos94_Paired-Opening,0.0,10
Pos93_Paired-Opening,0.0,10
Pos88_Paired-Opening,0.0,10
Pos92_Paired-Opening,0.0,10
Pos91_Paired-Opening,0.0,10
Pos58_Paired-Opening,0.0,10
Pos14_Paired-Closing,0.0,10
Pos87_Paired-Closing,0.0,10
Pos86_Unpaired,0.0,10
Pos67_Paired-Opening,0.0,10
Pos48_Paired-Opening,0.0,10
Pos17_Paired-Closing,0.0,10
Pos66_Paired-Opening,0.0,10
Pos65_Paired-Opening,0.0,10
Pos64_Paired-Opening,0.0,10
Pos53_Paired-Opening,0.0,10
Pos63_Paired-Opening,0.0,10
Pos62_Paired-Opening,0.0,10
Pos100_Paired-Opening,0.0,10
Pos55_Paired-Opening,0.0,10
Pos61_Paired-Opening,0.0,10
Pos56_Paired-Opening,0.0,10
Pos60_Paired-Opening,0.0,10
Pos57_Paired-Opening,0.0,10
Pos16_Paired-Closing,0.0,10
Pos19_Paired-Closing,0.0,10
Pos47_Paired-Opening,0.0,10
Pos68_Paired-Opening,0.0,10
Pos46_Paired-Opening,0.0,10
Pos20_Paired-Closing,0.0,10
Pos85_Unpaired,0.0,10
Pos84_Paired-Closing,0.0,10
Pos80_Paired-Opening,0.0,10
Pos59_Paired-Opening,0.0,10
Pos79_Paired-Opening,0.0,10
Pos78_Paired-Opening,0.0,10
Pos35_Paired-Opening,0.0,10
Pos77_Paired-Opening,0.0,10
Pos15_Paired-Closing,0.0,10
Pos76_Paired-Opening,0.0,10
Pos75_Paired-Opening,0.0,10
Pos74_Paired-Opening,0.0,10
Pos73_Paired-Opening,0.0,10
Pos36_Paired-Opening,0.0,10
Pos18_Paired-Closing,0.0,10
Pos40_Unpaired,0.0,10
Pos100_Paired-Closing,0.0,10
