Feature,Average_Importance_Magnitude,Number_of_Models
Pos21_Unpaired,0.0016783895842258,10
Pos79_Paired-Closing,0.0016677697680114,10
Pos66_Paired-Closing,0.0016656549964126,10
Pos12_Paired-Opening,0.0016623451615734,10
Pos35_Unpaired,0.0016610295916467,10
Pos14_Paired-Opening,0.0016419267992651,10
Pos73_Paired-Closing,0.0016367664240288,10
Pos40_Paired-Closing,0.0016327875934394,10
Pos76_Unpaired,0.0016302400139069,10
Pos13_Paired-Opening,0.0015970313091477,10
Pos62_Paired-Closing,0.0015969380872967,10
Pos18_Paired-Opening,0.001575181304458,10
Pos26_Paired-Opening,0.0015726451684856,10
Pos33_Unpaired,0.0015514718059526,10
Pos11_Paired-Opening,0.0015508859997432,10
Pos35_Paired-Closing,0.001549783266555,10
Pos87_Paired-Closing,0.0015394966982636,10
Pos26_Unpaired,0.0015258316122932,10
Pos16_Paired-Opening,0.0015236201711955,10
Pos76_Paired-Closing,0.0015170148061091,10
Pos68_Unpaired,0.0015006167614383,10
Pos50_Paired-Opening,0.0014898660192042,10
Pos79_Unpaired,0.0014632062557073,10
Pos30_Unpaired,0.0014432668313453,10
Pos29_Paired-Opening,0.0013842399114538,10
Pos52_Paired-Opening,0.001372405127299,10
Pos81_Paired-Closing,0.0013615086304807,10
Pos72_Paired-Closing,0.001352493488277,10
Pos22_Paired-Opening,0.0013462701464436,10
Pos28_Unpaired,0.0013353765874484,10
Pos49_Paired-Opening,0.0013350101692309,10
Pos90_Unpaired,0.0013347884872066,10
Pos32_Unpaired,0.0013178719801309,10
Pos2_Paired-Closing,0.0013150981103254,10
Pos21_Paired-Closing,0.0012907336953175,10
Pos34_Paired-Closing,0.0012699949929125,10
Pos27_Unpaired,0.0012255204287776,10
Pos39_Paired-Closing,0.0012133957666457,10
Pos31_Paired-Opening,0.0012043800988648,10
Pos69_Paired-Opening,0.001188024046067,10
Pos70_Paired-Opening,0.0011859241463681,10
Pos69_Paired-Closing,0.0011723218157227,10
Pos75_Unpaired,0.00114114625638,10
Pos41_Unpaired,0.0011404114340365,10
Pos33_Paired-Closing,0.0011338578407968,10
Pos44_Paired-Opening,0.001113939626445,10
Pos38_Unpaired,0.0011137789426211,10
Pos20_Unpaired,0.0011047918287385,10
Pos54_Paired-Opening,0.0011032181168946,10
Pos34_Unpaired,0.0010739097763978,10
Pos75_Paired-Closing,0.0010418224523885,10
Pos90_Paired-Closing,0.0010288453832837,10
Pos82_Paired-Closing,0.0010089532352342,10
Pos36_Unpaired,0.001002250975571,10
Pos3_Paired-Closing,0.0010001634066589,10
Pos38_Paired-Closing,0.0009848217132661,10
Pos42_Paired-Closing,0.0009555787151959,10
Pos86_Paired-Closing,0.0009528745323333,10
Pos72_Paired-Opening,0.0009399169468004,10
Pos5_Paired-Closing,0.0009310214427508,10
Pos29_Paired-Closing,0.0009227449559372,10
Pos45_Paired-Opening,0.0009180152817573,10
Pos31_Unpaired,0.0008935116699056,10
Pos29_Unpaired,0.00089223649166,10
Pos74_Unpaired,0.0008647259066877,10
Pos37_Paired-Closing,0.0008406589933094,10
Pos27_Paired-Closing,0.0008280199774684,10
Pos30_Paired-Opening,0.0008242130182965,10
Pos28_Paired-Closing,0.0008077732252865,10
Pos36_Paired-Closing,0.0008020028254093,10
Pos23_Unpaired,0.0007992179856842,10
Pos71_Paired-Opening,0.0007841511439145,10
Pos70_Unpaired,0.0007751610355954,10
Pos43_Paired-Opening,0.0007519243512061,10
Pos71_Unpaired,0.0007499743832005,10
Pos44_Unpaired,0.0007198467569662,10
Pos91_Unpaired,0.0007188503279349,10
Pos22_Unpaired,0.0007115110814538,10
Pos69_Unpaired,0.0007099001367302,10
Pos22_Paired-Closing,0.0007064923158544,10
Pos10_Paired-Closing,0.0006904332652358,10
Pos74_Paired-Closing,0.0006835405745601,10
Pos72_Unpaired,0.0006805091745402,10
Pos43_Unpaired,0.0006784164184332,10
Pos85_Paired-Closing,0.0006780754098872,10
Pos40_Paired-Opening,0.000676070238409,10
Pos91_Paired-Closing,0.0006614932725674,10
Pos96_Unpaired,0.0006154059223962,10
Pos42_Paired-Opening,0.0006142883544865,10
Pos25_Paired-Closing,0.0006104305589316,10
Pos89_Unpaired,0.0006091873177338,10
Pos20_Paired-Opening,0.0006043072998349,10
Pos96_Paired-Closing,0.0005981312431945,10
Pos4_Paired-Closing,0.0005943963432235,10
Pos28_Paired-Opening,0.0005937190504312,10
Pos23_Paired-Closing,0.0005714369541736,10
Pos81_Paired-Opening,0.0005698886178305,10
Pos6_Paired-Closing,0.0005657897730624,10
Pos86_Paired-Opening,0.0005498677565248,10
Pos7_Paired-Closing,0.0005352736830895,10
Pos32_Paired-Closing,0.0005301161690175,10
Pos97_Unpaired,0.0005285715231678,10
Pos89_Paired-Closing,0.0005219588742516,10
Pos41_Paired-Closing,0.0005077352946443,10
Pos86_Unpaired,0.0005006877832409,10
Pos84_Paired-Closing,0.0005005531260855,10
Pos82_Paired-Opening,0.0004952532705641,10
Pos83_Paired-Closing,0.0004820428326368,10
Pos45_Unpaired,0.000481451837273,10
Pos94_Paired-Closing,0.0004750413708658,10
Pos85_Paired-Opening,0.0004485917938384,10
Pos41_Paired-Opening,0.0004396081650433,10
Pos11_Paired-Closing,0.0004235171917629,10
Pos8_Paired-Closing,0.0004196301057992,10
Pos94_Unpaired,0.0004148697821958,10
Pos88_Unpaired,0.0003983851627592,10
Pos83_Paired-Opening,0.0003847307844467,10
Pos87_Paired-Opening,0.0003735153409682,10
Pos9_Paired-Closing,0.0003724181283518,10
Pos26_Paired-Closing,0.0003713284664353,10
Pos97_Paired-Closing,0.0003669661936015,10
Pos24_Paired-Closing,0.0003450960458535,10
Pos88_Paired-Closing,0.0003411004910672,10
Pos85_Unpaired,0.0003225606514279,10
Pos84_Unpaired,0.0002926392610663,10
Pos84_Paired-Opening,0.0002859703063811,10
Pos43_Paired-Closing,0.0002764287715526,10
Pos34_Paired-Opening,0.0002570872076896,10
Pos82_Unpaired,0.0002195180977119,10
Pos39_Paired-Opening,0.0001615876158487,10
Pos37_Paired-Opening,0.0001582723856784,10
Pos12_Paired-Closing,0.0001550136079007,10
Pos95_Unpaired,0.0001305494189126,10
Pos33_Paired-Opening,0.000126279193714,10
Pos95_Paired-Closing,0.0001208597664592,10
Pos93_Paired-Closing,0.0001119103528623,10
Pos93_Unpaired,0.0001069487576903,10
Pos38_Paired-Opening,9.623832488081655e-05,10
Pos40_Unpaired,8.68384740278063e-05,10
Pos87_Unpaired,6.604649755174583e-05,10
Pos99_Unpaired,5.338942360276236e-05,10
Pos99_Paired-Closing,4.561921524771116e-05,10
Pos81_Unpaired,4.19152536061663e-05,10
Pos98_Paired-Closing,3.473583034257559e-05,10
Pos13_Paired-Closing,3.250937772640986e-05,10
Pos92_Paired-Closing,2.917171008044499e-05,10
Pos98_Unpaired,2.840405130270462e-05,10
Pos92_Unpaired,2.740714557632061e-05,10
Pos100_Unpaired,2.7091738215240017e-05,10
Pos100_Paired-Closing,2.416751537286456e-05,10
Pos83_Unpaired,2.1012770975233116e-05,10
Pos14_Paired-Closing,4.56492393134244e-06,10
Pos17_Paired-Closing,0.0,10
Pos58_Paired-Opening,0.0,10
Pos20_Paired-Closing,0.0,10
Pos94_Paired-Opening,0.0,10
Pos57_Paired-Opening,0.0,10
Pos56_Paired-Opening,0.0,10
Pos95_Paired-Opening,0.0,10
Pos55_Paired-Opening,0.0,10
Pos100_Paired-Opening,0.0,10
Pos96_Paired-Opening,0.0,10
Pos53_Paired-Opening,0.0,10
Pos97_Paired-Opening,0.0,10
Pos59_Paired-Opening,0.0,10
Pos48_Paired-Opening,0.0,10
Pos47_Paired-Opening,0.0,10
Pos98_Paired-Opening,0.0,10
Pos46_Paired-Opening,0.0,10
Pos18_Paired-Closing,0.0,10
Pos99_Paired-Opening,0.0,10
Pos36_Paired-Opening,0.0,10
Pos35_Paired-Opening,0.0,10
Pos19_Paired-Closing,0.0,10
Pos93_Paired-Opening,0.0,10
Pos16_Paired-Closing,0.0,10
Pos80_Paired-Opening,0.0,10
Pos15_Paired-Closing,0.0,10
Pos79_Paired-Opening,0.0,10
Pos78_Paired-Opening,0.0,10
Pos77_Paired-Opening,0.0,10
Pos76_Paired-Opening,0.0,10
Pos75_Paired-Opening,0.0,10
Pos88_Paired-Opening,0.0,10
Pos74_Paired-Opening,0.0,10
Pos73_Paired-Opening,0.0,10
Pos89_Paired-Opening,0.0,10
Pos68_Paired-Opening,0.0,10
Pos92_Paired-Opening,0.0,10
Pos67_Paired-Opening,0.0,10
Pos66_Paired-Opening,0.0,10
Pos65_Paired-Opening,0.0,10
Pos90_Paired-Opening,0.0,10
Pos64_Paired-Opening,0.0,10
Pos62_Paired-Opening,0.0,10
Pos91_Paired-Opening,0.0,10
Pos61_Paired-Opening,0.0,10
Pos60_Paired-Opening,0.0,10
Pos63_Paired-Opening,0.0,10
