Feature,Average_Importance_Magnitude,Number_of_Models
Pos20_T,0.0020494461189523,10
Pos12_T,0.0020280300305997,10
Pos19_G,0.0019805521225382,10
Pos11_G,0.0019478701575535,10
Pos12_C,0.0018954682740671,10
Pos17_A,0.0018875636865655,10
Pos9_G,0.0018732663905033,10
Pos17_C,0.0018256450734691,10
Pos18_T,0.0017742193617592,10
Pos16_A,0.0017397123888846,10
Pos6_G,0.0016912405936456,10
Pos17_T,0.0016377051227247,10
Pos8_A,0.0015697005324301,10
Pos15_A,0.0015646495430848,10
Pos16_G,0.0015102341373233,10
Pos16_T,0.0015071940667817,10
Pos12_G,0.0015037898517157,10
Pos13_A,0.0013965026186051,10
Pos14_T,0.0013515530874275,10
Pos14_A,0.0013470621964547,10
Pos20_A,0.0010971272142645,10
Pos68_A,0.0,10
Pos75_A,0.0,10
Pos76_G,0.0,10
Pos76_C,0.0,10
Pos76_A,0.0,10
Pos75_T,0.0,10
Pos75_G,0.0,10
Pos75_C,0.0,10
Pos74_T,0.0,10
Pos77_A,0.0,10
Pos74_G,0.0,10
Pos74_C,0.0,10
Pos74_A,0.0,10
Pos73_T,0.0,10
Pos73_G,0.0,10
Pos73_C,0.0,10
Pos76_T,0.0,10
Pos63_T,0.0,10
Pos68_C,0.0,10
Pos63_G,0.0,10
Pos63_C,0.0,10
Pos63_A,0.0,10
Pos77_C,0.0,10
Pos77_G,0.0,10
Pos77_T,0.0,10
Pos78_A,0.0,10
Pos78_C,0.0,10
Pos78_G,0.0,10
Pos78_T,0.0,10
Pos79_A,0.0,10
Pos79_C,0.0,10
Pos62_T,0.0,10
Pos62_G,0.0,10
Pos64_A,0.0,10
Pos64_C,0.0,10
Pos64_G,0.0,10
Pos67_G,0.0,10
Pos66_A,0.0,10
Pos66_C,0.0,10
Pos66_G,0.0,10
Pos79_G,0.0,10
Pos67_A,0.0,10
Pos67_C,0.0,10
Pos67_T,0.0,10
Pos64_T,0.0,10
Pos69_T,0.0,10
Pos69_G,0.0,10
Pos69_C,0.0,10
Pos69_A,0.0,10
Pos68_T,0.0,10
Pos68_G,0.0,10
Pos70_A,0.0,10
Pos70_C,0.0,10
Pos65_T,0.0,10
Pos65_G,0.0,10
Pos65_C,0.0,10
Pos65_A,0.0,10
Pos70_G,0.0,10
Pos70_T,0.0,10
Pos71_A,0.0,10
Pos71_C,0.0,10
Pos71_G,0.0,10
Pos71_T,0.0,10
Pos72_A,0.0,10
Pos72_C,0.0,10
Pos72_G,0.0,10
Pos72_T,0.0,10
Pos73_A,0.0,10
Pos66_T,0.0,10
Pos86_A,0.0,10
Pos79_T,0.0,10
Pos95_A,0.0,10
Pos94_G,0.0,10
Pos94_C,0.0,10
Pos94_A,0.0,10
Pos93_T,0.0,10
Pos93_G,0.0,10
Pos93_C,0.0,10
Pos93_A,0.0,10
Pos92_T,0.0,10
Pos92_G,0.0,10
Pos92_C,0.0,10
Pos92_A,0.0,10
Pos91_T,0.0,10
Pos91_G,0.0,10
Pos91_C,0.0,10
Pos91_A,0.0,10
Pos90_T,0.0,10
Pos90_G,0.0,10
Pos94_T,0.0,10
Pos95_C,0.0,10
Pos80_A,0.0,10
Pos95_G,0.0,10
Pos99_T,0.0,10
Pos99_G,0.0,10
Pos99_C,0.0,10
Pos99_A,0.0,10
Pos98_T,0.0,10
Pos98_G,0.0,10
Pos98_C,0.0,10
Pos98_A,0.0,10
Pos97_T,0.0,10
Pos97_G,0.0,10
Pos97_C,0.0,10
Pos97_A,0.0,10
Pos96_T,0.0,10
Pos96_G,0.0,10
Pos96_C,0.0,10
Pos96_A,0.0,10
Pos95_T,0.0,10
Pos90_C,0.0,10
Pos90_A,0.0,10
Pos89_T,0.0,10
Pos89_G,0.0,10
Pos84_C,0.0,10
Pos84_A,0.0,10
Pos83_T,0.0,10
Pos83_G,0.0,10
Pos83_C,0.0,10
Pos83_A,0.0,10
Pos82_T,0.0,10
Pos82_G,0.0,10
Pos82_C,0.0,10
Pos82_A,0.0,10
Pos81_T,0.0,10
Pos81_G,0.0,10
Pos81_C,0.0,10
Pos81_A,0.0,10
Pos80_T,0.0,10
Pos80_G,0.0,10
Pos80_C,0.0,10
Pos84_G,0.0,10
Pos84_T,0.0,10
Pos85_A,0.0,10
Pos87_G,0.0,10
Pos89_C,0.0,10
Pos89_A,0.0,10
Pos88_T,0.0,10
Pos88_G,0.0,10
Pos88_C,0.0,10
Pos88_A,0.0,10
Pos87_T,0.0,10
Pos87_C,0.0,10
Pos85_C,0.0,10
Pos87_A,0.0,10
Pos86_T,0.0,10
Pos86_G,0.0,10
Pos86_C,0.0,10
Pos62_A,0.0,10
Pos85_T,0.0,10
Pos85_G,0.0,10
Pos62_C,0.0,10
Pos100_A,0.0,10
Pos61_T,0.0,10
Pos35_G,0.0,10
Pos35_A,0.0,10
Pos34_T,0.0,10
Pos34_G,0.0,10
Pos34_C,0.0,10
Pos34_A,0.0,10
Pos33_T,0.0,10
Pos33_G,0.0,10
Pos33_C,0.0,10
Pos33_A,0.0,10
Pos32_T,0.0,10
Pos32_G,0.0,10
Pos32_C,0.0,10
Pos32_A,0.0,10
Pos31_T,0.0,10
Pos31_G,0.0,10
Pos31_C,0.0,10
Pos31_A,0.0,10
Pos35_C,0.0,10
Pos35_T,0.0,10
Pos30_G,0.0,10
Pos36_A,0.0,10
Pos40_C,0.0,10
Pos40_A,0.0,10
Pos39_T,0.0,10
Pos39_G,0.0,10
Pos39_C,0.0,10
Pos39_A,0.0,10
Pos38_T,0.0,10
Pos38_G,0.0,10
Pos38_C,0.0,10
Pos38_A,0.0,10
Pos37_T,0.0,10
Pos37_G,0.0,10
Pos37_C,0.0,10
Pos37_A,0.0,10
Pos36_T,0.0,10
Pos36_G,0.0,10
Pos36_C,0.0,10
Pos30_T,0.0,10
Pos30_C,0.0,10
Pos40_T,0.0,10
Pos25_A,0.0,10
Pos24_G,0.0,10
Pos24_C,0.0,10
Pos24_A,0.0,10
Pos23_T,0.0,10
Pos23_G,0.0,10
Pos23_C,0.0,10
Pos23_A,0.0,10
Pos22_T,0.0,10
Pos22_G,0.0,10
Pos22_C,0.0,10
Pos22_A,0.0,10
Pos21_T,0.0,10
Pos21_G,0.0,10
Pos21_C,0.0,10
Pos21_A,0.0,10
Pos100_T,0.0,10
Pos100_G,0.0,10
Pos24_T,0.0,10
Pos25_C,0.0,10
Pos30_A,0.0,10
Pos25_G,0.0,10
Pos29_T,0.0,10
Pos29_G,0.0,10
Pos29_C,0.0,10
Pos29_A,0.0,10
Pos28_T,0.0,10
Pos28_G,0.0,10
Pos28_C,0.0,10
Pos28_A,0.0,10
Pos27_T,0.0,10
Pos27_G,0.0,10
Pos27_C,0.0,10
Pos27_A,0.0,10
Pos26_T,0.0,10
Pos26_G,0.0,10
Pos26_C,0.0,10
Pos26_A,0.0,10
Pos25_T,0.0,10
Pos40_G,0.0,10
Pos41_A,0.0,10
Pos61_G,0.0,10
Pos56_G,0.0,10
Pos56_A,0.0,10
Pos55_T,0.0,10
Pos55_G,0.0,10
Pos55_C,0.0,10
Pos100_C,0.0,10
Pos54_T,0.0,10
Pos54_G,0.0,10
Pos54_C,0.0,10
Pos54_A,0.0,10
Pos53_T,0.0,10
Pos53_G,0.0,10
Pos53_C,0.0,10
Pos53_A,0.0,10
Pos52_T,0.0,10
Pos52_G,0.0,10
Pos52_C,0.0,10
Pos52_A,0.0,10
Pos56_C,0.0,10
Pos56_T,0.0,10
Pos51_G,0.0,10
Pos57_A,0.0,10
Pos61_C,0.0,10
Pos61_A,0.0,10
Pos60_T,0.0,10
Pos60_G,0.0,10
Pos60_C,0.0,10
Pos60_A,0.0,10
Pos59_T,0.0,10
Pos59_G,0.0,10
Pos59_C,0.0,10
Pos59_A,0.0,10
Pos58_T,0.0,10
Pos58_G,0.0,10
Pos58_C,0.0,10
Pos58_A,0.0,10
Pos57_T,0.0,10
Pos57_G,0.0,10
Pos57_C,0.0,10
Pos51_T,0.0,10
Pos51_C,0.0,10
Pos41_C,0.0,10
Pos46_A,0.0,10
Pos45_G,0.0,10
Pos45_C,0.0,10
Pos45_A,0.0,10
Pos44_T,0.0,10
Pos44_G,0.0,10
Pos44_C,0.0,10
Pos44_A,0.0,10
Pos43_T,0.0,10
Pos43_G,0.0,10
Pos43_C,0.0,10
Pos43_A,0.0,10
Pos42_T,0.0,10
Pos42_G,0.0,10
Pos42_C,0.0,10
Pos42_A,0.0,10
Pos41_T,0.0,10
Pos41_G,0.0,10
Pos45_T,0.0,10
Pos46_C,0.0,10
Pos51_A,0.0,10
Pos46_G,0.0,10
Pos50_T,0.0,10
Pos50_G,0.0,10
Pos50_C,0.0,10
Pos50_A,0.0,10
Pos49_T,0.0,10
Pos49_G,0.0,10
Pos49_C,0.0,10
Pos49_A,0.0,10
Pos48_T,0.0,10
Pos48_G,0.0,10
Pos48_C,0.0,10
Pos48_A,0.0,10
Pos47_T,0.0,10
Pos47_G,0.0,10
Pos47_C,0.0,10
Pos47_A,0.0,10
Pos46_T,0.0,10
Pos55_A,0.0,10
