Feature,Average_Importance_Magnitude,Number_of_Models
Pos98_Paired-Opening,0.0,10
Pos46_Paired-Opening,0.0,10
Pos18_Paired-Closing,0.0,10
Pos99_Paired-Opening,0.0,10
Pos36_Paired-Opening,0.0,10
Pos35_Paired-Opening,0.0,10
Pos19_Paired-Closing,0.0,10
Pos93_Paired-Opening,0.0,10
Pos60_Paired-Opening,0.0,10
Pos80_Paired-Opening,0.0,10
Pos15_Paired-Closing,0.0,10
Pos79_Paired-Opening,0.0,10
Pos78_Paired-Opening,0.0,10
Pos77_Paired-Opening,0.0,10
Pos76_Paired-Opening,0.0,10
Pos75_Paired-Opening,0.0,10
Pos88_Paired-Opening,0.0,10
Pos74_Paired-Opening,0.0,10
Pos73_Paired-Opening,0.0,10
Pos89_Paired-Opening,0.0,10
Pos68_Paired-Opening,0.0,10
Pos92_Paired-Opening,0.0,10
Pos67_Paired-Opening,0.0,10
Pos66_Paired-Opening,0.0,10
Pos65_Paired-Opening,0.0,10
Pos90_Paired-Opening,0.0,10
Pos63_Paired-Opening,0.0,10
Pos62_Paired-Opening,0.0,10
Pos91_Paired-Opening,0.0,10
Pos61_Paired-Opening,0.0,10
Pos20_Paired-Closing,0.0,10
Pos64_Paired-Opening,0.0,10
