Feature,Model,Spearman Correlation,P-Value
,88,,
,95,,
Pos14_C,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos14_G,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos14_T,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos15_A,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos15_C,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos15_G,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos15_T,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos16_A,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos16_C,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos16_G,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos16_T,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos17_A,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos17_C,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos17_G,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos17_T,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos18_A,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos18_C,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos18_G,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos18_T,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos19_A,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos19_C,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos19_G,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos19_T,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos20_A,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos20_C,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos20_G,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos20_T,11,,
,13,,
,14,,
,30,,
,31,,
,33,,
,76,,
,77,,
,88,,
,95,,
Pos21_A,11,-0.45233657004081884,1.364767399793689e-51
,13,-0.05179121972173681,0.10166550468579892
,14,-0.5129814963490517,3.259243863490972e-68
,30,0.0680436719827667,0.03143418753583013
,31,0.17781238967413898,1.504416006701588e-08
,33,0.4933988002228638,1.7778395493343497e-62
,76,-0.5567165436138124,1.829411021718135e-82
,77,-0.4048509568696665,9.966039425830104e-41
,88,-0.37067554167090944,6.301075875975583e-34
,95,0.3888248318616085,1.940352281248903e-37
Pos21_C,11,-0.8111993498426692,8.786437733101025e-235
,13,0.645880908072865,3.979567095165641e-119
,14,-0.7251490921981827,6.720924249802274e-164
,30,-0.8328271087084688,1.376920573611086e-258
,31,-0.809802617079698,2.369724038195195e-233
,33,-0.8097162212386895,2.9027948379943824e-233
,76,-0.4980216258401994,8.492843316046934e-64
,77,-0.8002846752619259,6.596494089494407e-224
,88,-0.2984472331105169,5.080468512524684e-22
,95,-0.833367082714772,3.1720659357945403e-259
Pos21_G,11,0.6941163316026225,1.2463152449380272e-144
,13,0.6735693229634724,3.574899092013884e-133
,14,0.5803082055012131,4.489733256040039e-91
,30,0.6941163316026225,1.2463152449380272e-144
,31,0.6941163316026225,1.2463152449380272e-144
,33,0.6941163316026225,1.2463152449380272e-144
,76,0.6941163316026225,1.2463152449380272e-144
,77,0.6941163316026225,1.2463152449380272e-144
,88,0.2412263763518899,1.0488734706312675e-14
,95,0.6941163316026225,1.2463152449380272e-144
Pos21_T,11,0.31821882886953684,5.733130188237282e-25
,13,-0.6057613031280878,3.4506218855939755e-101
,14,0.477506767191469,4.3580524874580785e-58
,30,-0.3358555012222641,8.625248609773012e-28
,31,-0.3236712459233323,8.04603588567577e-26
,33,-0.7979868986317478,1.0541108682728156e-221
,76,-0.08526003311132846,0.006982027413071525
,77,0.19973847575513798,1.8572047932517388e-10
,88,-0.36376473558221034,1.1991739487384506e-32
,95,0.29147743827145395,4.9194481091138575e-21
Pos22_A,11,-0.5685854415883951,1.041480577781744e-86
,13,-0.5166614197933225,2.470506707036512e-69
,14,-0.21378711350299068,8.419841604863776e-12
,30,-0.5364796682095202,1.3087365963898567e-75
,31,-0.43731459550643825,5.762087577763247e-48
,33,-0.02424281212593424,0.44380796472918194
,76,-0.3743370748608201,1.2846526327873836e-34
,77,-0.4291932270761709,4.4275556699140985e-46
,88,0.3558794193374854,3.169218366760487e-31
,95,-0.5151848073514557,6.982022922075142e-69
Pos22_C,11,0.8186780023772277,1.185461900665728e-242
,13,0.8144420900379755,3.7605816122007306e-238
,14,0.8003565822247526,5.621977366636247e-224
,30,0.8152922039330504,4.799395804141274e-239
,31,0.81181113410408,2.0573318921335667e-235
,33,0.8186193738327397,1.3708591983866087e-242
,76,0.797036740893124,8.428620877026596e-221
,77,0.812500019501813,3.98624045006104e-236
,88,0.7471804923742088,2.8676477442308276e-179
,95,0.7392289960280346,1.5294820569055035e-173
Pos22_G,11,0.4637296242375971,1.8277635849563206e-54
,13,-0.4109501012719204,4.9954178746576743e-42
,14,0.10283338200056147,0.001128162704820659
,30,-0.2040830448976045,7.303954553141739e-11
,31,0.544049188877089,4.051202034032756e-78
,33,0.4048986272237395,9.737928770791874e-41
,76,0.19898180231153467,2.180331041388518e-10
,77,0.7040798366057734,1.5268165086512353e-150
,88,-0.33641527904212215,6.968166433901592e-28
,95,0.3063746282574887,3.556954720919157e-23
Pos22_T,11,-0.8066155531779998,3.942056575461617e-230
,13,-0.32173723714572405,1.622140341161705e-25
,14,-0.759738155806896,9.153352970589886e-189
,30,-0.41558129383151365,4.935791296237753e-43
,31,-0.5653777121525686,1.5200101801159503e-85
,33,-0.43617104881774266,1.0695379496529535e-47
,76,-0.2153741928725706,5.854476476958839e-12
,77,-0.7762144228930583,3.77062516871748e-202
,88,-0.7756193432691789,1.2012574450446564e-201
,95,-0.6350689746041509,4.971537486760604e-114
Pos23_A,11,0.020787334589492265,0.5114368498010184
,13,-0.17340295295143304,3.4194233446741e-08
,14,0.427681471639233,9.806685173633966e-46
,30,0.556953024419391,1.511487372835815e-82
,31,0.5141555708527893,1.4360398517142142e-68
,33,0.4763199944293283,9.076120810714853e-58
,76,-0.17373643960260138,3.215875433580912e-08
,77,0.1181654367306432,0.00018026886939837063
,88,-0.009165830079080934,0.7722044740146983
,95,0.42404343544466944,6.538349398762221e-45
Pos23_C,11,-0.19234681219845914,8.66276711479911e-10
,13,-0.18444357053165536,4.207933146284191e-09
,14,-0.1617495529499608,2.711479376603868e-07
,30,-0.518744761899244,5.6547262669818196e-70
,31,-0.38451569025057375,1.3861268984696063e-36
,33,0.6141026364943944,1.0480617395812983e-104
,76,-0.6434617706412453,5.729541347139501e-118
,77,-0.17837898171041192,1.3517421160845199e-08
,88,0.17907589045026143,1.184474438716083e-08
,95,-0.7518384936106052,1.0042005162714542e-182
Pos23_G,11,-0.4762507143761311,9.472419283147184e-58
,13,0.32417592376392623,6.695089624299689e-26
,14,0.20253355380035604,1.0212938038811206e-10
,30,0.17465701198553982,2.7130393875415074e-08
,31,0.32065960598944915,2.3922127937411255e-25
,33,-0.05907890111835907,0.06182710664759466
,76,-0.5371869932805571,7.674895169975131e-76
,77,0.14166077499118018,6.898390028488581e-06
,88,-0.04994282491424362,0.11448740580482637
,95,-0.16078224117338186,3.199322538611495e-07
Pos23_T,11,0.1992883685589886,2.0432978482648442e-10
,13,0.15318611643321417,1.1338334793538464e-06
,14,0.10513674557781777,0.0008691156884913314
,30,0.44285452366245226,2.7837389388438507e-49
,31,0.47928250871427797,1.4461753498066888e-58
,33,0.5027935840833752,3.5010159671035506e-65
,76,0.6747916271405751,7.901428809205022e-134
,77,-0.020728382066527107,0.5126354843581373
,88,0.21988643165542288,2.0513624625843523e-12
,95,0.5163620886165677,3.0509097803735033e-69
Pos24_A,11,0.4631424805041883,2.586185515692905e-54
,13,0.2542494631670802,3.2263073984324603e-16
,14,0.5272902765108606,1.1985078143177469e-72
,30,0.5881558244274249,4.259418309890803e-94
,31,0.5632222556025692,9.05712758185194e-85
,33,0.5961215142367513,2.9865215815372645e-97
,76,0.3833032352948066,2.3976161785749818e-36
,77,0.4366637598006561,8.195691003229267e-48
,88,0.16857511024195088,8.20473582208741e-08
,95,0.28497975084113236,3.861607227919168e-20
Pos24_C,11,-0.46809564382603,1.3544339426479757e-55
,13,-0.7202588576370279,1.0891775777576626e-160
,14,0.09074043521952865,0.004081387920466147
,30,-0.47489319276907166,2.184201601936699e-57
,31,-0.007451451861499755,0.8139416299701424
,33,-0.021905747768347746,0.48897677045668053
,76,-0.7483082514299589,4.244734000794624e-180
,77,-0.19809456668127867,2.6293957666928666e-10
,88,-0.5717848775354915,6.976569127684918e-88
,95,-0.521905771197289,5.919059883296897e-71
Pos24_G,11,0.463905733563468,1.6468328207655315e-54
,13,0.5027187822232817,3.6818981769107255e-65
,14,0.4569998272301229,9.379822176879538e-53
,30,0.512019410655125,6.3644764051583736e-68
,31,0.6229523822320334,1.4839404958170669e-108
,33,0.5527634148098545,4.349195594600138e-81
,76,-0.39176894640624305,4.978550190949984e-38
,77,0.2944960093348523,1.85448258306444e-21
,88,0.15943874225159427,4.019269036357095e-07
,95,0.2906256662249556,6.464783216348203e-21
Pos24_T,11,-0.21388059457596378,8.242188500786234e-12
,13,-0.17639496894399972,1.9632542469028997e-08
,14,-0.612488739981273,5.1188806866542494e-104
,30,0.20559198409898405,5.2560877711610026e-11
,31,-0.09656487705563523,0.002235816119682779
,33,0.260820073006605,5.157060940421332e-17
,76,0.14283012722466534,5.779412017481478e-06
,77,-0.5885829509663234,2.900291643179663e-94
,88,-0.4817837286135156,3.0243099210759825e-59
,95,0.35044113182445213,2.8747160018075316e-30
Pos25_A,11,0.4146511075735661,7.879966802949643e-43
,13,0.5253471472456165,4.935574145775477e-72
,14,0.4369427923498952,7.047389615986163e-48
,30,0.47995844226028744,9.486831120196879e-59
,31,0.41152640609480334,3.752676477684122e-42
,33,0.49557121184833297,4.2826192508158596e-63
,76,0.47880949704301035,1.94137192495228e-58
,77,0.41057074138136723,6.028589594644192e-42
,88,0.10542377703949848,0.0008410135871585747
,95,-0.07636727462873427,0.015715656771474924
Pos25_C,11,0.5369704445960107,9.038381945912996e-76
,13,-0.18510015757599232,3.6996781433987306e-09
,14,0.3138446804675403,2.6910863457404114e-24
,30,0.6434686441884417,5.68648181214185e-118
,31,0.6701318417362254,2.3991606329993033e-131
,33,0.46889168950989746,8.393215522969008e-56
,76,0.5352993938385986,3.1797059065754834e-75
,77,0.6540102507285925,4.258094384647015e-123
,88,0.2827646086710902,7.700360897691743e-20
,95,0.2190953663765623,2.4695272136447387e-12
Pos25_G,11,0.6127746019354878,3.867796428634253e-104
,13,0.20241717411392843,1.0472231273062404e-10
,14,0.6281702888861357,6.973297877643375e-111
,30,0.656384772754114,2.7932984348632734e-124
,31,0.6857071552032957,7.940261559276587e-140
,33,0.4538609121101438,5.713726103478466e-52
,76,-0.45192414125707725,1.7259949713222182e-51
,77,0.4693550789346764,6.348850086516167e-56
,88,0.33283735376195395,2.7042407946248076e-27
,95,0.5338183630483966,9.638469704805935e-75
Pos25_T,11,-0.7484192407828181,3.5152638349754887e-180
,13,-0.38112349695102227,6.38408523383174e-36
,14,-0.7573379743184654,6.627551113294961e-187
,30,-0.7702552733892613,3.521899052528279e-197
,31,-0.7670519615943746,1.4348900491064912e-194
,33,-0.5863063942165352,2.234559273469344e-93
,76,-0.6682026649076168,2.480569872434875e-130
,77,-0.7952797532346985,3.825303005543271e-219
,88,-0.7874089708894896,6.46345602545229e-212
,95,-0.6656979872396891,5.0157474924532576e-129
Pos26_A,11,0.5973845971134149,9.265566494931958e-98
,13,0.5973845971134149,9.265566494931958e-98
,14,0.5973845971134149,9.265566494931958e-98
,30,0.5973845971134149,9.265566494931958e-98
,31,0.5973845971134149,9.265566494931958e-98
,33,0.5973845971134149,9.265566494931958e-98
,76,0.5964706121385112,2.162252955340242e-97
,77,0.5973845971134149,9.265566494931958e-98
,88,0.5729982727280728,2.4831880521915243e-88
,95,0.5973845971134149,9.265566494931958e-98
Pos26_C,11,0.5707392664391004,1.6933263401636567e-87
,13,-0.17156941760745442,4.7816598105720824e-08
,14,0.09958796945748545,0.001615183857500391
,30,0.16981229471490464,6.57173904178443e-08
,31,0.2071132871537301,3.7625471700188685e-11
,33,-0.05161548496864882,0.10283316613747483
,76,-0.06683126036146107,0.03459139298584467
,77,-0.055955275561023844,0.07695499695866265
,88,-0.37477462108637555,1.0608689320257455e-34
,95,-0.40910668174123765,1.2425639785938733e-41
Pos26_G,11,0.09865505813043501,0.0017873372678841584
,13,0.09774633180377301,0.0019710681197008893
,14,0.6274017430891522,1.5456674747463767e-110
,30,0.4440720318538515,1.4195312360648492e-49
,31,0.5249642087101325,6.516400658798811e-72
,33,0.053964363398698034,0.08808042524672509
,76,-0.3510712708670913,2.2314617785972647e-30
,77,0.02254728654957116,0.4763368681108948
,88,0.29107203263235576,5.6031589677184414e-21
,95,0.12218873992347691,0.00010722280786595715
Pos26_T,11,-0.7757095143054002,1.0080536633158107e-201
,13,-0.7771600094113743,5.937222077219605e-203
,14,-0.7819084723372473,4.8017987043951556e-207
,30,-0.7859316877101333,1.3577182082706674e-210
,31,-0.7851911717876097,6.190308286692774e-210
,33,-0.7845880711909152,2.1203782162222884e-209
,76,-0.7703045114894548,3.208682024408072e-197
,77,-0.7433863759964832,1.647047267499528e-176
,88,-0.777953964627276,1.2486286666547774e-203
,95,-0.6627083113652513,1.7475223277061545e-127
Pos27_A,11,0.530289577658809,1.3242030468163695e-73
,13,0.49276787264729693,2.682854875850841e-62
,14,0.5529368499602868,3.788103551859633e-81
,30,0.5937077770287978,2.755830794572217e-96
,31,0.5609431665857664,5.894056648399201e-84
,33,0.6099830719430471,5.897895683745617e-103
,76,0.45509051627976105,2.8215977783733386e-52
,77,0.6122886576541512,6.227157671411411e-104
,88,0.16583192752884102,1.3343469428806715e-07
,95,0.5860030349056147,2.9297072065179414e-93
Pos27_C,11,0.7418386834599329,2.1293767937239288e-175
,13,0.5701794656127283,2.718614658911249e-87
,14,0.38832938669588307,2.436181502308619e-37
,30,0.6810879002104191,2.9512812431808786e-137
,31,0.7270177639941011,3.8238338529015875e-165
,33,0.6472261613776272,8.936365566247432e-120
,76,0.35718889172456647,1.8516481119739258e-31
,77,0.7595070494011055,1.3854912138491402e-188
,88,0.39968762194377966,1.1969939367983115e-39
,95,0.22014074072998016,1.9323018205857793e-12
Pos27_G,11,-0.1108965508431555,0.00044255683254181184
,13,0.365639576244827,5.430726139049809e-33
,14,0.4855109575371081,2.8669010233125165e-60
,30,0.3639320299873238,1.1175765313150634e-32
,31,0.5242371262479458,1.1033132345335257e-71
,33,-0.35190567548471763,1.5941883921958277e-30
,76,-0.469513945229973,5.768848212784617e-56
,77,-0.21355357823802407,8.880186799516946e-12
,88,0.36180780976267873,2.7260671450910144e-32
,95,-0.029514406005886413,0.3511488299410608
Pos27_T,11,-0.8091550914198979,1.081527570989441e-232
,13,-0.8085035540719119,4.9535497968711724e-232
,14,-0.8287953228097497,6.7344785694267914e-254
,30,-0.8248860987218322,1.8167917299043409e-249
,31,-0.8282813322352272,2.613946851989948e-253
,33,-0.8212230109653763,2.0525535477172346e-245
,76,-0.7691724161651431,2.715299586547909e-196
,77,-0.7217622151433452,1.1421524162962835e-161
,88,-0.8252046280919588,7.987393053604568e-250
,95,-0.4988133739663239,5.021067164177421e-64
Pos28_A,11,0.4991530151419423,4.0058555029608755e-64
,13,0.3264921092810445,2.867205101151252e-26
,14,0.3241902403703359,6.660237431646334e-26
,30,0.47333475573804873,5.673052101016266e-57
,31,0.494984766033362,6.295465848339323e-63
,33,0.5057371897288792,4.774577407615031e-66
,76,0.501942216659873,6.206936028550126e-65
,77,0.513627830454326,2.076521387127257e-68
,88,0.31845630565131855,5.267602651149669e-25
,95,0.558286161077848,5.13779669608617e-83
Pos28_C,11,0.6986120539912747,2.8733974089547855e-147
,13,0.6717392701356067,3.379782957274384e-132
,14,0.6049224298423022,7.689373302251035e-101
,30,0.8049494122810125,1.8021803856204677e-228
,31,0.8206714513139617,8.213219668568107e-245
,33,0.8088853988294379,2.0319159559069685e-232
,76,0.5478250665359251,2.1466846453436936e-79
,77,0.8212556422673459,1.8906057544087082e-245
,88,0.7086893479371501,2.3125968608654102e-153
,95,0.42058097450195425,3.8934297279612627e-44
Pos28_G,11,-0.3274045473859791,2.0487691439570797e-26
,13,0.09459812552245095,0.002749570628482093
,14,0.3568500296775167,2.128435218592809e-31
,30,0.0897808183582557,0.004492897059972723
,31,0.2069062150318412,3.938302650038968e-11
,33,-0.4790881731369516,1.632253343111234e-58
,76,-0.5753194232346579,3.400679096333552e-89
,77,-0.5785692590728544,2.046389683509135e-90
,88,-0.3276097137899056,1.8993426910285982e-26
,95,-0.4147972288025298,7.322367206569889e-43
Pos28_T,11,-0.6122891638034448,6.22407222590106e-104
,13,-0.7540783779044096,2.0536665223135788e-184
,14,-0.7803140404035144,1.1664828288828206e-205
,30,-0.7736642391118821,5.273413135096424e-200
,31,-0.7486706807264762,2.2923230875002756e-180
,33,-0.6907310681057626,1.120689483174764e-142
,76,-0.6071692712372222,8.943035690356913e-102
,77,-0.736143606311488,2.241907282801519e-171
,88,-0.6773557274667849,3.2520506268670146e-135
,95,-0.4129541749714759,1.8429648752270195e-42
Pos29_A,11,0.5507480027662007,2.1523529609925306e-80
,13,0.2443677648526514,4.613055394634289e-15
,14,0.5752630913399653,3.569458963240339e-89
,30,0.39300508164572695,2.8006714278311645e-38
,31,0.5907212166350893,4.1987140477264316e-95
,33,0.5664590615148635,6.177536240184115e-86
,76,0.5072239923380168,1.7324898636895914e-66
,77,0.591956699273529,1.3654902263969899e-95
,88,0.31733906619860724,7.840706388270386e-25
,95,0.5824327819268164,6.94960901574874e-92
Pos29_C,11,0.5789774087593624,1.434577846205818e-90
,13,0.08301414071414084,0.008629621887149353
,14,0.5406545703464453,5.5054698774400015e-77
,30,0.6669032972817867,1.1845450246964798e-129
,31,0.7999575029294412,1.3640485862530468e-223
,33,0.7340616437402907,6.238398866130089e-170
,76,0.26216033720150295,3.525229337700138e-17
,77,0.7829774226735814,5.571506478792663e-208
,88,0.2677107989833349,7.126114106642761e-18
,95,0.2685997693090926,5.4969851003422726e-18
Pos29_G,11,-0.6204361054078675,1.898294832852414e-107
,13,-0.5067529557981755,2.389939852516358e-66
,14,-0.17480841332832447,2.6379949706355646e-08
,30,-0.5971900638313167,1.1099514456794434e-97
,31,-0.3479835668873964,7.677799852853689e-30
,33,-0.6159374050814201,1.7079227142784142e-105
,76,-0.7060271869864165,9.983286671568642e-152
,77,-0.6735191153260034,3.802980290667252e-133
,88,-0.5875807076193096,7.139974432970891e-94
,95,-0.6083458482805401,2.8786287588975955e-102
Pos29_T,11,-0.4970310943653085,1.6359715898801637e-63
,13,-0.47130304223404895,1.9544347667767047e-56
,14,-0.6907697626684435,1.0648900400515847e-142
,30,-0.5395669432059366,1.2622384422819862e-76
,31,-0.2824435740442302,8.50606533944139e-20
,33,-0.3174885036924816,7.435193664562249e-25
,76,-0.18914009703069207,1.6585211250171304e-09
,77,-0.7491255946985663,1.056259152147212e-180
,88,-0.34243827850505265,6.824459911363084e-29
,95,-0.22816621450146532,2.819174946211859e-13
Pos30_A,11,0.1889832295240824,1.711568778519793e-09
,13,0.1809336733021168,8.307883101657446e-09
,14,0.5165568472427454,2.659575888093716e-69
,30,0.33794535505347345,3.8805048798060436e-28
,31,0.5954505578487688,5.549536669236235e-97
,33,0.007047139646138852,0.8238669466952515
,76,0.37793119816358794,2.6436018263801544e-35
,77,0.3318704083678098,3.889309125144061e-27
,88,0.14956156056719702,2.0303572125842205e-06
,95,0.45215032292857005,1.5175014712588286e-51
Pos30_C,11,0.6719068012751236,2.753389517933967e-132
,13,0.4378194459026818,4.3819194090021046e-48
,14,0.5778646968334783,3.7737483942063615e-90
,30,0.6820161920398606,9.064153109077309e-138
,31,0.7723969321386877,5.997134921507515e-199
,33,0.7685962346919145,8.01358740553795e-196
,76,0.3242087810833527,6.615368844337346e-26
,77,0.7164779130847371,2.9647325651748407e-158
,88,0.5226346025713053,3.5058095140718937e-71
,95,-0.08491191576859235,0.007217350597368131
Pos30_G,11,-0.4939985457214959,1.2013599802236886e-62
,13,-0.35587532501218616,3.1745355976144137e-31
,14,-0.03582972474889326,0.25764211164168416
,30,-0.5229716115666274,2.7505679116956172e-71
,31,0.14189520132343156,6.6586626731165245e-06
,33,-0.30594772044088075,4.113208678753222e-23
,76,-0.6375056346392485,3.6787269682137835e-115
,77,-0.4006236156382874,7.652472683996305e-40
,88,-0.4974350573439063,1.2524829445400423e-63
,95,-0.5711645959856686,1.181023708311819e-87
Pos30_T,11,-0.5360724095518433,1.778505708908075e-75
